
,TCP,
interval,frames,Bytes
1,134,77921
2,269,224159
3,612,567331
4,783,680016
5,744,646338
6,614,657503
7,239,173934
8,253,204423
9,142,118320
10,124,100418
11,142,103446
12,135,109881
13,162,133711
14,167,141260
15,217,182727
16,303,271145
17,279,257189
18,368,340022
19,569,505005
20,70,60696
21,0,0
22,0,0
23,9,582
24,0,0
25,0,0
26,0,0
27,0,0
28,3,262
29,0,0
30,0,0
31,0,0
32,0,0
33,2,1163
34,3,499
35,0,0
36,0,0
37,0,0
38,3,262
39,2,102
40,0,0
41,0,0
42,7,1165
43,0,0
44,0,0
45,0,0
46,1,66
47,3,198
48,7,526
49,2,132
50,3,198
51,9,594
52,2,132
53,2,132
54,0,0
55,0,0
56,0,0
57,0,0
58,3,262
59,0,0
60,12,3827
61,94,58379
62,88,57976
63,146,125254
64,129,101435
65,129,102675
66,199,182487
67,168,152988
68,199,173864
69,150,128300
70,169,150060
71,133,112827
72,181,148938
73,88,62306
74,107,84347
75,114,114006
76,143,130540
77,156,146055
78,155,140789
79,146,112409
80,112,94770
81,148,127116
82,174,148543
83,145,127798
84,172,149428
85,147,130945
86,223,217486
87,155,158021
88,208,194006
89,220,211921
90,256,226320
91,200,188544
92,251,238040
93,145,111095
94,185,115214
95,131,89543
96,14,4418
97,4,264
98,5,394
99,0,0
100,0,0
101,7,1165
102,3,198
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,3,262
109,0,0
110,2,132
111,0,0
112,0,0
113,0,0
114,0,0
115,2,102
116,0,0
117,0,0
118,3,262
119,0,0
120,129,94132
121,191,155716
122,109,74771
123,125,100936
124,214,205161
125,184,169942
126,162,154547
127,227,203423
128,202,178177
129,204,181724
130,245,224577
131,260,241022
132,5,210
133,5,210
134,0,0
135,0,0
136,2,102
137,4,264
138,7,526
139,2,132
140,2,132
141,6,396
142,6,396
143,1,66
144,1,66
145,0,0
146,0,0
147,0,0
148,3,262
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,6,396
156,15,990
157,0,0
158,3,262
159,0,0
160,2,102
161,3,198
162,1,42
163,1,42
164,1,42
165,1,42
166,1,42
167,1,42
168,4,304
169,1,42
170,3,174
171,1,42
172,1,42
173,1,42
174,0,0
175,0,0
176,0,0
177,0,0
178,3,262
179,0,0
180,48,30418
181,187,159720
182,145,129436
183,136,119211
184,320,298145
185,338,392100
186,272,256271
187,298,322511
188,316,300002
189,241,225849
190,260,255255
191,249,221039
192,298,260774
193,90,50405
194,0,0
195,0,0
196,0,0
197,0,0
198,3,262
199,0,0
200,0,0
201,0,0
202,0,0
203,0,0
204,0,0
205,0,0
206,0,0
207,0,0
208,3,262
209,0,0
210,0,0
211,0,0
212,0,0
213,0,0
214,0,0
215,2,132
216,0,0
217,0,0
218,3,262
219,0,0
220,2,102
221,0,0
222,1,42
223,1,42
224,1,42
225,1,42
226,1,42
227,5,306
228,4,304
229,7,438
230,3,174
231,7,438
232,7,438
233,1,42
234,2,132
235,0,0
236,0,0
237,0,0
238,3,262
239,2,102
240,79,62629
241,420,399148
242,162,147592
243,223,196850
244,207,172457
245,310,287420
246,145,117108
247,150,116056
248,210,163379
249,184,160423
250,109,96837
251,218,177676
252,225,189897
253,366,311728
254,194,158988
255,398,370637
256,381,356122
257,308,224951
258,9,4151
259,0,0
260,0,0
261,0,0
262,0,0
263,0,0
264,0,0
265,0,0
266,0,0
267,0,0
268,3,262
269,0,0
270,0,0
271,0,0
272,0,0
273,0,0
274,0,0
275,0,0
276,0,0
277,0,0
278,3,262
279,0,0
280,0,0
281,0,0
282,1,42
283,1,42
284,1,42
285,1,42
286,1,42
287,1,42
288,4,304
289,1,42
290,1,42
291,3,174
292,1,42
293,1,42
294,0,0
295,0,0
296,2,102
297,0,0
298,3,262
299,0,0
300,67,47278
301,231,189921
302,213,188457
303,130,103405
304,190,172081
305,261,223140
306,400,399240
307,159,182951
308,6,460
309,0,0
310,0,0
311,0,0
312,0,0
313,0,0
314,0,0
315,0,0
316,0,0
317,3,198
318,21,1450
319,0,0
320,0,0
321,0,0
322,0,0
323,2,102
324,0,0
325,0,0
326,0,0
327,0,0
328,3,262
329,0,0
330,0,0
331,0,0
332,0,0
333,0,0
334,0,0
335,0,0
336,2,132
337,0,0
338,1,98
339,2,164
340,0,0
341,0,0
342,1,42
343,1,42
344,1,42
345,1,42
346,1,42
347,1,42
348,1,42
349,4,304
350,1,42
351,1,42
352,1,42
353,1,42
354,0,0
355,0,0
356,0,0
357,0,0
358,0,0
359,3,262
360,149,122310
361,307,247215
362,247,195762
363,171,147473
364,208,173847
365,214,207137
366,250,211542
367,263,189844
368,274,277080
369,289,264709
370,482,455599
371,298,253461
372,565,553808
373,405,396010
374,473,462428
375,552,587165
376,514,519009
377,584,579934
378,584,524173
379,50,40008
380,0,0
381,2,132
382,0,0
383,0,0
384,0,0
385,0,0
386,0,0
387,0,0
388,0,0
389,3,262
390,0,0
391,0,0
392,0,0
393,0,0
394,0,0
395,0,0
396,0,0
397,0,0
398,0,0
399,3,262
400,0,0
401,0,0
402,1,42
403,1,42
404,1,42
405,1,42
406,1,42
407,1,42
408,1,42
409,4,304
410,1,42
411,1,42
412,1,42
413,1,42
414,0,0
415,0,0
416,0,0
417,0,0
418,0,0
419,3,262
420,84,73550
421,339,291387
422,235,194731
423,390,330508
424,184,130415
425,200,163083
426,221,186408
427,193,182951
428,308,333959
429,14,12926
430,0,0
431,0,0
432,0,0
433,0,0
434,0,0
435,0,0
436,0,0
437,6,396
438,0,0
439,12,856
440,0,0
441,0,0
442,0,0
443,0,0
444,0,0
445,0,0
446,0,0
447,0,0
448,0,0
449,3,262
450,0,0
451,0,0
452,0,0
453,0,0
454,0,0
455,0,0
456,0,0
457,0,0
458,0,0
459,3,262
460,0,0
461,0,0
462,0,0
463,0,0
464,0,0
465,0,0
466,0,0
467,0,0
468,0,0
469,3,262
470,0,0
471,3,174
472,1,42
473,1,42
474,1,42
475,1,42
476,3,144
477,1,42
478,1,42
479,4,304
