
,TCP,
interval,frames,Bytes
1,305,244076
2,420,353776
3,502,446707
4,107,55916
5,248,154518
6,406,269612
7,290,240523
8,387,318164
9,385,339275
10,142,107724
11,130,90731
12,83,52191
13,155,121511
14,197,172315
15,207,160307
16,214,190684
17,222,200220
18,294,268012
19,290,270020
20,354,306382
21,0,0
22,0,0
23,0,0
24,2,132
25,0,0
26,0,0
27,0,0
28,3,262
29,0,0
30,14,8730
31,206,175769
32,231,190731
33,190,165903
34,234,205414
35,327,298443
36,498,464403
37,397,359699
38,419,384700
39,228,208559
40,5,1662
41,0,0
42,0,0
43,0,0
44,4,264
45,0,0
46,0,0
47,0,0
48,11,790
49,0,0
50,0,0
51,0,0
52,0,0
53,7,1165
54,4,264
55,6,396
56,2,132
57,0,0
58,3,262
59,0,0
60,20,15019
61,409,343096
62,614,554621
63,535,485823
64,438,404597
65,344,299418
66,320,280956
67,175,147750
68,3,262
69,0,0
70,8,1860
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,3,262
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,3,262
89,4,264
90,0,0
91,170,140033
92,258,226185
93,253,217272
94,382,337280
95,201,168263
96,47,37984
97,9,9062
98,11,8559
99,3,198
100,7,462
101,2,132
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,3,262
109,0,0
110,0,0
111,0,0
112,0,0
113,10,1363
114,0,0
115,2,132
116,0,0
117,0,0
118,3,262
119,0,0
120,2,102
121,124,84704
122,171,141802
123,319,274247
124,313,290700
125,268,239992
126,76,50947
127,0,0
128,3,262
129,0,0
130,0,0
131,5,1663
132,0,0
133,0,0
134,4,264
135,0,0
136,0,0
137,0,0
138,9,658
139,2,132
140,0,0
141,0,0
142,0,0
143,0,0
144,1,66
145,8,528
146,3,198
147,0,0
148,3,262
149,0,0
150,0,0
151,54,44032
152,50,45855
153,163,138011
154,310,305354
155,328,353326
156,195,234572
157,0,0
158,3,262
159,0,0
160,0,0
161,0,0
162,0,0
163,0,0
164,0,0
165,0,0
166,0,0
167,0,0
168,3,262
169,0,0
170,0,0
171,0,0
172,0,0
173,4,240
174,1,42
175,1,42
176,3,174
177,1,42
178,4,304
179,5,306
180,1,42
181,69,63366
182,102,111708
183,257,278070
184,304,369931
185,258,274942
186,237,256765
187,270,267594
188,130,122373
189,17,11501
190,8,528
191,4,264
192,0,0
193,0,0
194,0,0
195,0,0
196,0,0
197,0,0
198,3,262
199,0,0
200,0,0
201,0,0
202,0,0
203,0,0
204,0,0
205,0,0
206,0,0
207,0,0
208,3,262
209,0,0
210,11,6300
211,148,151445
212,149,163725
213,80,76722
214,79,78226
215,9,594
216,2,102
217,0,0
218,3,262
219,0,0
220,0,0
221,2,132
222,0,0
223,0,0
224,4,264
225,0,0
226,0,0
227,0,0
228,8,592
229,3,198
230,0,0
231,0,0
232,0,0
233,1,42
234,1,42
235,9,570
236,5,306
237,1,42
238,4,304
239,5,306
240,1,42
