
,TCP,
interval,frames,Bytes
1,79,8764
2,428,1277368
3,725,1320404
4,575,537348
5,510,385389
6,224,202703
7,142,114941
8,292,262819
9,139,92372
10,125,237542
11,71,34464
12,64,13086
13,97,31958
14,72,24843
15,66,28796
16,101,39836
17,94,20895
18,69,16465
19,74,14280
20,93,26944
21,85,31002
22,80,20268
23,63,13020
24,70,23942
25,85,15766
26,76,9626
27,136,27671
28,80,10504
29,103,38857
30,35,9626
31,350,288033
32,950,953737
33,738,760691
34,267,255801
35,114,81659
36,81,37102
37,130,53917
38,99,41811
39,117,58132
40,121,92199
41,90,26530
42,102,81657
43,46,21212
44,271,277058
45,388,356601
46,275,227201
47,153,106077
48,387,354978
49,117,45538
50,70,18085
51,86,26250
52,53,6698
53,135,56901
54,198,156125
55,454,465318
56,87,88660
57,172,201142
58,200,84149
59,645,769219
60,53,39245
61,170,76227
62,286,196546
63,208,134433
64,357,357342
65,146,83935
66,183,197923
67,255,309039
68,250,354035
69,273,198237
70,92,98766
71,143,195934
72,100,146145
73,112,19660
74,328,342541
75,262,237781
76,177,192158
77,385,668745
78,170,77255
79,49,44017
80,70,136843
81,74,59844
82,42,26026
83,115,198824
84,324,630342
85,53,71652
86,202,387207
87,62,18248
88,169,294111
89,169,320988
90,150,336314
91,111,54851
92,315,250127
93,225,154111
94,184,127315
95,69,13335
96,74,22215
97,144,95475
98,89,60761
99,130,76457
100,114,68478
101,102,77968
102,38,20258
103,52,20283
104,131,196442
105,130,89270
106,167,180386
107,139,282843
108,183,301821
109,47,5922
110,129,147909
111,40,20144
112,85,104243
113,72,92636
114,344,798618
115,91,91186
116,40,20538
117,45,10828
118,224,308184
119,90,45195
120,364,633821
121,161,95467
122,206,142866
123,410,400217
124,432,394839
125,278,154092
126,187,169025
127,166,84337
128,104,44826
129,183,114522
130,90,34677
131,100,29802
132,359,292281
133,208,183395
134,121,84934
135,352,297676
136,86,43887
137,341,341685
138,91,109113
139,110,176385
140,51,29669
141,33,9314
142,30,14206
143,153,329453
144,78,58586
145,130,211116
146,146,186914
147,163,288956
148,149,201073
149,59,17770
150,171,136156
151,409,303582
152,374,316275
153,247,171517
154,180,56724
155,324,181010
156,205,72666
157,111,19052
158,181,68459
159,153,131491
160,175,98817
161,180,49391
162,124,44875
163,61,61627
164,48,11290
165,101,157059
166,99,136140
167,54,12182
168,56,22822
169,73,19642
170,177,263223
171,92,93660
172,173,261595
173,95,133919
174,115,134481
175,0,0
176,0,0
177,0,0
178,0,0
179,3,262
180,37,5978
181,188,72749
182,114,67789
183,373,326209
184,193,147362
185,206,150988
186,95,38736
187,126,34692
188,144,79698
189,156,71111
190,117,54075
191,80,17952
192,139,129563
193,115,61929
194,98,23780
195,60,17614
196,163,300482
197,92,122788
198,134,58102
199,173,197402
200,129,126055
201,113,63626
202,160,138736
203,72,41102
204,45,10640
205,172,308732
206,28,8806
207,66,29186
208,173,427175
209,146,190186
210,252,276419
211,112,36489
212,119,58254
213,214,252690
214,313,276480
215,259,259095
216,308,284052
217,232,201196
218,105,58067
219,70,13730
220,105,119284
221,161,280282
222,151,154363
223,64,18422
224,69,33025
225,119,78303
226,248,239162
227,52,17022
228,291,270897
229,270,235239
230,191,176526
231,167,269365
232,64,38296
233,146,125624
234,254,326972
235,32,4144
236,41,25814
237,64,119755
238,26,3366
239,187,352318
240,25,8340
