
,TCP,
interval,frames,Bytes
1,314,283705
2,9,2845
3,75,30336
4,224,153602
5,279,182394
6,635,524629
7,659,555951
8,269,196493
9,300,273296
10,482,451896
11,381,370412
12,118,109466
13,264,238001
14,235,207560
15,305,273129
16,428,376927
17,309,278976
18,485,459671
19,534,513959
20,394,385257
21,349,313589
22,382,364122
23,361,337671
24,320,300056
25,525,482161
26,351,320985
27,127,115242
28,134,117485
29,119,100105
30,102,68028
31,191,157923
32,260,225902
33,448,422798
34,134,118205
35,166,130917
36,457,412371
37,383,364625
38,333,306979
39,331,312776
40,349,319602
41,363,329846
42,264,246975
43,190,168236
44,446,411376
45,295,252880
46,298,261858
47,434,407871
48,482,447059
49,421,378339
50,690,664244
51,855,863223
52,1305,1552565
53,207,299504
54,562,616700
55,838,843436
56,395,378085
57,369,339736
58,517,478793
59,501,467578
60,376,359532
61,469,425119
62,243,209422
63,376,319457
64,322,254498
65,310,288224
66,483,469099
67,770,736331
68,530,482993
69,533,532600
70,363,338341
71,346,317212
72,679,683225
73,744,753867
74,571,574803
75,712,750292
76,554,572329
77,464,470911
78,415,413961
79,462,446583
80,379,351473
81,521,486817
82,353,354286
83,335,330908
84,423,421233
85,833,881870
86,595,612904
87,508,476005
88,614,588034
89,253,223858
90,448,640020
91,661,670905
92,886,895658
93,803,822567
94,661,669533
95,869,853919
96,943,959748
97,744,712593
98,791,754914
99,710,667282
100,624,601193
101,758,738191
102,600,738182
103,257,279085
104,475,578909
105,289,350541
106,2,132
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,10,1363
113,0,0
114,0,0
115,3,262
116,0,0
117,2,102
118,0,0
119,0,0
120,338,291011
121,434,420905
122,273,344858
123,379,411295
124,325,398235
125,373,388570
126,310,287553
127,257,239235
128,352,330378
129,676,667385
130,328,322312
131,233,204246
132,339,342622
133,215,363533
134,326,399025
135,252,348235
136,323,495653
137,478,627937
138,369,379670
139,516,473884
140,274,311477
141,180,151936
142,0,0
143,0,0
144,0,0
145,3,262
146,0,0
147,3,198
148,12,792
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,3,262
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
163,0,0
164,0,0
165,6,460
166,2,132
167,0,0
168,0,0
169,0,0
170,0,0
171,2,102
172,0,0
173,1,42
174,4,240
175,4,304
176,1,42
177,5,306
178,1,42
179,5,306
180,290,285143
181,280,347138
182,259,212593
183,366,341251
184,448,421454
185,273,246509
186,283,255412
187,365,329412
188,260,240869
189,435,409315
190,362,341623
191,340,320917
192,403,374448
193,366,331384
194,262,243156
195,620,618845
196,376,361637
197,260,225899
198,259,234191
199,471,425527
200,423,409804
201,1881,2001624
202,518,458790
203,318,399840
204,412,396234
205,509,480433
206,417,385444
207,419,381962
208,767,709349
209,579,520663
210,545,522319
211,708,677410
212,705,692415
213,0,0
214,0,0
215,3,262
216,0,0
217,0,0
218,0,0
219,0,0
220,0,0
221,0,0
222,4,264
223,0,0
224,3,198
225,8,592
226,4,264
227,8,498
228,0,0
229,1,66
230,3,198
231,0,0
232,0,0
233,1,42
234,3,144
235,4,304
236,3,174
237,4,240
238,2,108
239,7,438
240,272,212520
241,222,181371
242,203,164414
243,291,262394
244,472,440292
245,573,598029
246,351,352586
247,394,369657
248,483,466986
249,378,343375
250,297,293005
251,371,343082
252,508,475522
253,415,392299
254,394,358583
255,416,402678
256,786,755599
257,404,398800
258,716,680825
259,595,573725
260,427,429618
261,483,500781
262,558,511300
263,411,474680
264,555,524181
265,666,622171
266,438,503614
267,597,578920
268,365,414491
269,182,176051
270,91,75728
271,2,102
272,0,0
273,0,0
274,0,0
275,3,262
276,0,0
277,0,0
278,0,0
279,0,0
280,0,0
281,0,0
282,0,0
283,0,0
284,0,0
285,3,262
286,0,0
287,0,0
288,2,132
289,0,0
290,0,0
291,0,0
292,0,0
293,3,144
294,1,42
295,4,304
296,1,42
297,1,42
298,1,42
299,1,42
300,225,212888
301,517,477448
302,491,481725
303,200,182805
304,286,322777
305,153,118631
306,464,668676
307,418,473067
308,329,320385
309,272,254354
310,709,1022126
311,503,673112
312,531,605060
313,450,526395
314,574,603908
315,261,390376
316,382,589663
317,410,619738
318,449,588997
319,574,1068793
320,357,372694
321,231,448608
322,320,437540
323,212,308106
324,0,0
325,3,262
326,0,0
327,2,102
328,0,0
329,0,0
330,0,0
331,0,0
332,0,0
333,2,132
334,0,0
335,3,262
336,0,0
337,0,0
338,0,0
339,0,0
340,0,0
341,0,0
342,0,0
343,0,0
344,0,0
345,3,262
346,0,0
347,0,0
348,0,0
349,0,0
350,0,0
351,0,0
352,2,102
353,1,42
354,1,42
355,4,304
356,1,42
357,1,42
358,1,42
359,1,42
360,236,301181
361,279,212827
362,548,510977
363,314,297322
364,330,289890
365,352,329954
366,649,625852
367,111,81974
368,198,184094
369,360,342659
370,223,198245
371,401,347318
372,446,414390
373,311,282564
374,307,292002
375,245,228628
376,139,117712
377,133,105875
378,194,166545
379,533,515849
380,616,587862
381,621,557018
382,756,759154
383,283,239743
384,401,365628
385,537,485142
386,397,361517
387,508,490545
388,547,510374
389,667,635942
390,485,466444
391,548,517021
392,614,569071
393,606,556981
394,497,450248
395,569,522759
396,535,485990
397,1016,969010
398,687,646379
399,744,707941
400,781,702523
401,0,0
402,0,0
403,0,0
404,0,0
405,3,262
406,0,0
407,0,0
408,0,0
409,0,0
410,0,0
411,0,0
412,0,0
413,1,42
414,1,42
415,4,304
416,1,42
417,1,42
418,1,42
419,1,42
420,209,176600
421,401,339312
422,258,241785
423,642,648658
424,583,575138
425,1201,1272583
426,1683,1883107
427,1023,1134845
428,758,823474
429,746,803086
430,651,685401
431,772,848816
432,909,938305
433,586,578929
434,1091,1153370
435,1319,1365248
436,909,940798
437,687,687362
438,553,522758
439,699,760731
440,486,451323
441,675,697618
442,851,835201
443,545,504939
444,396,351536
445,584,525253
446,502,474963
447,254,224781
448,273,238062
449,549,499782
450,456,408770
451,416,361166
452,729,665533
453,442,364056
454,747,722963
455,529,492215
456,109,104588
457,0,0
458,0,0
459,0,0
460,0,0
461,0,0
462,0,0
463,0,0
464,0,0
465,3,262
466,0,0
467,0,0
468,2,132
469,0,0
470,0,0
471,0,0
472,0,0
473,0,0
474,0,0
475,3,262
