,
,CPU,Memory,
Time,%CPU,RAM used
0,102,162024
1,102,162160
2,98,166052
3,55,166520
4,107,170464
5,110,220580
6,103,219080
7,106,220516
8,115,224620
9,107,229620
10,107,232948
11,106,234572
12,105,239376
13,107,242664
14,106,243748
15,111,249768
16,113,261724
17,112,271744
18,112,291304
19,113,306872
20,112,327692
21,112,350828
22,105,375216
23,100,375216
24,96,375292
25,21,375292
26,20,375292
27,19,375292
28,20,375292
29,20,375308
30,20,375308
31,20,375308
32,20,375308
33,19,375308
34,19,375308
35,19,375308
36,20,375308
37,20,375308
38,19,375308
39,20,375308
40,20,375308
41,19,375308
42,20,375308
43,19,375308
44,19,375308
45,20,375308
46,20,375308
47,19,375308
48,20,375308
49,19,375308
50,20,375308
51,19,375308
52,19,375308
53,34,375308
54,27,375308
55,20,375308
56,18,375308
57,20,375308
58,22,375308
59,23,375308
60,47,375308
61,102,377864
62,107,387704
63,102,389764
64,103,390584
65,105,392740
66,106,396616
67,110,402212
68,110,412120
69,112,425672
70,113,440920
71,116,465176
72,100,477408
73,42,477408
74,20,477408
75,19,477408
76,20,477408
77,19,477408
78,20,477408
79,19,477408
80,20,477408
81,19,477408
82,20,477408
83,20,477408
84,19,477408
85,20,477408
86,19,477408
87,20,477408
88,19,477408
89,20,477408
90,19,477408
91,20,477408
92,19,477408
93,20,477408
94,20,477408
95,19,477408
96,19,477408
97,21,477408
98,19,477408
99,19,477408
100,19,477408
101,20,477408
102,21,477408
103,18,477408
104,20,477408
105,19,477408
106,20,477408
107,19,477408
108,19,477408
109,20,477408
110,59,477408
111,19,477408
112,19,477408
113,47,477396
114,26,477380
115,20,477380
116,19,477380
117,20,477380
118,20,477380
119,25,477396
120,41,477396
121,106,480184
122,107,489808
123,105,498812
124,104,504648
125,107,511232
126,109,519916
127,108,537228
128,108,553068
129,102,563812
130,100,563812
131,100,563812
132,100,563800
133,100,563800
134,100,563800
135,100,563800
136,100,563800
137,76,563780
138,20,563780
139,20,563780
140,19,563780
141,19,563780
142,20,563780
143,19,563780
