,
,CPU,Memory,
Time,%CPU,RAM used
0,36,145460
1,90,145820
2,117,145296
3,87,166236
4,106,201972
5,166,226016
6,118,231356
7,111,237208
8,110,240572
9,120,248236
10,69,262224
11,47,268968
12,85,271520
13,111,274072
14,118,280924
15,69,292184
16,87,308724
17,118,318928
18,117,334976
19,114,356812
20,121,382584
21,100,392800
22,37,392800
23,20,392800
24,20,392800
25,23,392800
26,20,392800
27,20,392800
28,19,392800
29,20,392800
30,41,392800
31,109,396084
32,111,407048
33,114,420296
34,114,430504
35,115,438524
36,116,450484
37,113,462912
38,124,485972
39,110,519276
40,69,519280
41,62,519300
42,89,519300
43,21,519300
44,20,519300
45,19,519300
46,20,519300
47,19,519300
48,20,519300
49,19,519300
50,20,519300
51,19,519300
52,19,519300
53,20,519300
54,19,519300
55,28,519300
56,19,519300
57,20,519300
58,19,519300
59,20,519300
60,54,519300
61,106,520748
62,113,531176
63,105,547780
64,114,555552
65,114,569480
66,112,588496
67,105,608884
68,100,608884
69,100,608884
70,79,608884
71,53,608884
72,90,608884
73,19,608884
74,19,608884
75,20,608884
76,19,608884
77,20,608884
78,20,608884
79,18,608884
80,20,608884
81,20,608884
82,19,608884
83,20,608884
84,19,608884
85,19,608884
86,19,608884
87,20,608884
88,20,608884
89,19,608884
90,44,608884
91,105,612236
92,110,623496
93,110,636412
94,111,653468
95,106,667168
96,97,670516
97,98,670968
98,100,670972
99,100,670972
100,100,670972
101,100,670972
102,100,670972
103,100,670972
104,34,670972
105,20,670972
106,19,670972
107,19,670972
108,20,670972
109,20,670972
110,28,670972
111,20,670972
112,19,670972
113,22,670980
114,20,670980
115,26,670956
116,21,670956
117,18,670956
118,20,670956
119,20,670956
120,48,670956
121,101,672848
122,111,679404
123,114,697080
124,109,718004
125,104,726092
126,101,727988
127,97,727988
128,100,727988
129,100,727988
130,93,727988
131,20,727988
132,21,727992
133,20,727992
134,19,727992
135,20,727992
136,19,727992
137,19,727992
138,19,727992
139,20,727992
140,20,727992
141,19,727992
142,19,727992
143,20,727992
144,20,727992
145,19,727992
146,19,727992
147,19,727992
148,20,727992
149,19,727992
150,72,727992
151,101,729864
152,98,730752
153,111,734176
154,127,747492
155,130,773312
156,109,803428
157,98,803428
158,101,803428
159,100,803428
160,101,803428
161,99,803428
162,30,803428
163,20,803428
164,20,803428
165,18,803428
166,20,803428
167,20,803428
168,19,803428
169,20,803428
170,19,803428
171,20,803428
172,19,803428
173,19,803428
174,20,803428
175,20,803428
176,18,803428
177,20,803428
178,20,803428
179,20,803428
180,48,803428
181,104,804068
182,112,812680
183,124,834740
184,123,861588
185,115,877328
186,112,896188
187,117,915116
188,103,930004
189,100,930992
190,100,930992
191,100,930992
192,100,930992
193,101,930992
194,58,930992
195,20,930992
196,19,930992
197,20,930992
198,19,930992
199,19,930992
200,20,930992
201,20,930992
202,19,930992
203,20,930992
204,18,930992
205,20,930992
206,20,930992
207,19,930992
208,20,930992
209,19,930992
210,65,931416
211,120,943832
212,110,962424
213,110,969636
214,102,975276
215,98,975340
216,99,975340
217,98,975340
218,44,975340
219,19,975340
220,19,975340
221,20,975340
222,19,975340
223,20,975340
224,20,975340
225,20,975340
226,19,975340
227,19,975340
228,19,975340
229,20,975340
230,24,975340
231,18,975340
232,20,975340
233,20,975340
234,20,975340
235,20,975340
236,23,975340
237,20,975340
238,19,975340
239,20,975340
