,
,CPU,Memory,
Time,%CPU,RAM used
0,92,155288
1,79,157316
2,130,168460
3,119,174816
4,136,225988
5,74,236624
6,96,243328
7,124,251328
8,110,262148
9,109,267060
10,105,268576
11,110,272304
12,111,281880
13,105,281952
14,112,285968
15,116,288728
16,109,297036
17,108,309156
18,109,314880
19,112,326012
20,113,337056
21,108,344964
22,109,352184
23,107,361372
24,110,367648
25,109,374896
26,117,383476
27,117,394404
28,106,398132
29,121,400852
30,88,405652
31,60,407488
32,107,407212
33,120,410440
34,143,425732
35,114,428924
36,149,434364
37,170,462196
38,175,484644
39,191,511480
40,190,543120
41,163,581976
42,169,631528
43,156,709744
44,164,738328
45,126,752804
46,109,763748
47,158,778220
48,178,812656
49,182,862944
50,167,891172
51,148,928592
52,200,966760
53,187,995132
54,209,1037156
55,176,1074884
56,182,1084568
57,143,1122376
58,179,1166728
59,177,1188620
60,160,1216780
61,96,1265996
62,111,1162408
63,122,1120680
64,108,1105036
65,114,1083208
66,106,1081056
67,111,1069620
68,108,1064636
69,107,1063876
70,110,1063000
71,106,1063568
72,108,1063568
73,124,1065192
74,121,1062644
75,131,1061228
76,110,1061504
77,133,1056160
78,152,1049072
79,133,1040704
80,112,1041424
81,115,1039628
82,156,1036944
83,128,1034932
84,145,1030228
85,181,1030336
86,206,1031244
87,198,1055000
88,219,1047044
89,260,1088508
90,265,1178704
91,243,1265544
92,174,1315012
93,215,1333568
94,150,1398280
95,168,1404460
96,237,1452788
97,195,1540180
98,127,1581392
99,129,1582704
100,109,1584220
101,111,1586068
102,111,1606140
103,19,1606376
104,20,1606376
105,19,1606376
106,19,1606376
107,20,1606376
108,19,1606376
109,20,1606376
110,42,1604576
111,19,1604576
112,20,1604576
113,23,1604584
114,20,1604584
115,35,1604576
116,19,1604576
117,20,1604576
118,19,1604576
119,19,1604576
120,99,1610268
121,131,1463012
122,95,1439460
123,171,1407492
124,213,1203024
125,165,1184504
126,125,1185888
127,125,1182040
128,140,1174984
129,165,1167220
130,147,1167536
131,220,1158524
132,178,1166488
133,229,1209572
134,245,1268448
135,261,1365152
136,247,1415876
137,269,1523740
138,250,1638604
139,240,1744824
140,233,1887056
141,181,1979332
142,23,2007944
143,18,2007944
144,20,2007944
145,20,2007944
146,19,2007944
147,19,2007944
148,20,2007944
149,20,2007944
150,19,2007944
151,19,2007944
152,20,2007944
153,19,2007944
154,19,2007944
155,21,2007944
156,19,2007944
157,19,2007944
158,20,2007944
159,19,2007944
160,19,2007944
161,20,2007944
162,19,2007944
163,20,2007944
164,19,2007944
165,19,2007944
166,19,2007944
167,21,2007944
168,19,2007944
169,19,2007944
170,20,2007944
171,19,2007944
172,20,2007944
173,19,2007944
174,20,2007944
175,19,2007944
176,20,2007944
177,18,2007944
178,20,2007944
179,19,2007944
180,144,2021680
181,224,1786684
182,156,1393420
183,194,1332396
184,205,1324576
185,169,1319260
186,109,1313656
187,107,1313920
188,108,1307324
189,111,1285512
190,115,1285024
191,109,1285324
192,126,1284212
193,143,1288796
194,129,1288896
195,124,1285560
196,133,1286072
197,149,1284724
198,125,1286584
199,178,1283848
200,162,1287756
201,229,1302892
202,237,1339736
203,177,1268776
204,168,1292796
205,209,1303864
206,190,1354092
207,161,1363088
208,195,1387196
209,234,1444880
210,197,1486812
211,151,1519488
212,120,1527580
213,21,1527512
214,20,1527512
215,20,1527512
216,19,1527512
217,19,1527512
218,20,1527512
219,19,1527512
220,20,1527512
221,20,1527512
222,19,1527512
223,19,1527512
224,21,1527512
225,18,1527512
226,20,1527512
227,19,1527512
228,20,1527512
229,19,1527512
230,20,1527512
231,19,1527512
232,19,1527512
233,20,1527512
234,20,1527512
235,41,1527512
