,
,CPU,Memory,
Time,%CPU,RAM used
0,50,156632
1,47,158944
2,111,159792
3,134,174864
4,150,221104
5,86,241560
6,113,246624
7,104,254460
8,110,256884
9,119,258760
10,110,273128
11,107,275448
12,113,277940
13,110,284468
14,115,292812
15,119,305088
16,120,316744
17,117,339856
18,117,362620
19,117,385384
20,107,403404
21,101,403924
22,76,403924
23,19,403924
24,24,403924
25,20,403924
26,20,403924
27,19,403924
28,19,403924
29,20,403924
30,19,403924
31,23,403936
32,19,403936
33,19,403936
34,20,403936
35,19,403936
36,20,403936
37,19,403936
38,20,403936
39,19,403936
40,20,403936
41,19,403936
42,20,403936
43,19,403936
44,19,403936
45,20,403936
46,19,403936
47,19,403936
48,20,403936
49,19,403936
50,20,403936
51,19,403936
52,20,403936
53,20,403936
54,38,403936
55,20,403936
56,19,403936
57,20,403936
58,19,403936
59,20,403936
60,30,403936
61,93,405628
62,106,410696
63,116,419696
64,112,428140
65,114,436796
66,114,446392
67,116,462756
68,115,481924
69,117,501684
70,100,515252
71,46,515252
72,19,515252
73,20,515252
74,20,515252
75,19,515252
76,20,515252
77,19,515252
78,20,515252
79,19,515252
80,20,515252
81,19,515252
82,19,515252
83,20,515252
84,19,515252
85,21,515252
86,18,515252
87,20,515252
88,19,515252
89,20,515252
90,20,515252
91,19,515252
92,20,515252
93,19,515252
94,20,515252
95,19,515252
96,20,515252
97,19,515252
98,19,515252
99,20,515252
100,19,515252
101,20,515252
102,19,515252
103,20,515252
104,19,515252
105,20,515252
106,19,515252
107,20,515252
108,19,515252
109,29,515252
110,51,515252
111,19,515252
112,20,515252
113,40,515248
114,39,515248
115,26,515248
116,19,515228
117,20,515228
118,19,515228
119,20,515228
120,38,515228
121,79,515852
122,106,520124
123,108,535512
124,109,549068
125,118,560208
126,117,581560
127,109,598848
128,101,601992
129,100,601992
130,100,601992
131,100,601992
132,77,601992
133,20,601992
134,19,601992
135,20,601992
136,19,601992
137,19,601992
138,20,601992
139,20,601992
140,19,601992
141,20,601992
142,18,601992
143,20,601992
144,20,601992
145,19,601992
146,19,601992
147,20,601992
148,19,601992
149,20,601992
150,20,601992
151,19,601992
152,19,601992
153,20,601992
154,20,601992
155,19,601992
156,20,601992
157,19,601992
158,19,601992
159,19,601992
160,20,601992
161,20,601992
162,19,601992
163,19,601992
164,20,601992
165,19,601992
166,20,601992
167,19,601992
168,19,601992
169,20,601992
170,20,601992
171,19,601992
172,19,601992
173,20,601992
174,19,601992
175,20,601992
176,20,601992
177,19,601992
178,20,601992
179,18,601992
180,47,601992
181,103,604776
182,109,614796
183,109,625636
184,108,639360
185,109,651840
186,101,662032
187,97,663080
188,99,663080
189,99,663080
190,100,663080
191,102,663080
192,99,663080
193,39,663080
194,20,663080
195,20,663080
196,19,663080
197,19,663080
198,20,663080
199,19,663080
200,20,663080
201,20,663080
202,18,663080
203,20,663080
204,19,663080
205,20,663080
206,19,663080
207,20,663080
208,19,663080
209,19,663080
210,20,663080
211,20,663080
212,19,663080
213,20,663080
214,19,663080
215,19,663080
216,20,663080
217,20,663080
218,20,663080
219,19,663080
220,18,663080
221,20,663080
222,20,663080
223,19,663080
224,20,663080
225,19,663080
226,19,663080
227,20,663080
228,19,663080
229,20,663080
230,19,663080
231,20,663080
232,19,663080
233,19,663080
234,41,663080
235,20,663080
236,19,663080
237,20,663080
238,20,663080
239,19,663080
240,53,663080
241,56,663988
242,112,678588
243,117,697540
244,108,721780
245,103,728244
246,99,730024
247,97,730024
248,99,730024
249,100,730024
250,86,730024
251,19,730024
252,20,730024
253,19,730024
254,19,730024
255,20,729988
256,20,729988
257,19,729988
258,19,729988
259,20,729988
260,20,729988
261,19,729988
262,19,729988
263,19,729988
264,21,729988
265,19,729988
266,19,729988
267,19,729988
268,20,729988
269,20,729988
270,19,729988
271,20,729988
272,18,729988
273,21,729988
274,19,729988
275,19,729988
276,19,729988
277,20,729988
278,20,729988
279,20,729988
280,19,729988
281,20,729988
282,18,729988
283,20,729988
284,20,729988
285,19,729988
286,19,729988
287,21,729988
288,19,729988
289,19,729988
290,19,729988
291,19,729988
292,20,729988
293,20,729988
294,19,729988
295,19,729988
296,21,729988
297,19,729988
298,19,729988
299,20,729988
300,87,729988
301,102,731972
302,99,733452
303,116,743996
304,128,759164
305,138,800344
306,97,806480
307,99,806516
308,100,806516
309,100,806516
310,100,806516
311,101,806516
312,60,806516
313,19,806516
314,20,806516
315,20,806516
316,19,806516
317,19,806516
318,20,806516
319,20,806516
320,19,806516
321,19,806516
322,20,806516
323,20,806516
324,19,806516
325,20,806516
326,19,806516
327,19,806516
328,19,806516
329,20,806516
330,19,806516
331,20,806516
332,19,806516
333,19,806516
334,20,806516
335,19,806516
336,20,806516
337,19,806516
338,20,806516
339,18,806516
340,20,806516
341,20,806516
342,19,806516
343,20,806516
344,19,806516
345,19,806516
346,21,806516
347,19,806516
348,19,806516
349,19,806516
350,20,806516
351,19,806516
352,19,806516
353,20,806516
354,20,806516
355,19,806516
356,19,806516
357,20,806516
358,19,806516
359,20,806516
360,63,806516
361,104,809452
362,116,821872
363,126,844024
364,121,871184
365,115,885560
366,114,903668
367,115,924892
368,101,933360
369,100,933360
370,101,933360
371,100,933360
372,100,933360
373,101,933360
374,23,933360
375,20,933360
376,19,933360
377,19,933360
378,19,933360
379,20,933360
380,19,933360
381,19,933360
382,20,933360
383,20,933360
384,19,933360
385,20,933360
386,18,933360
387,20,933360
388,20,933360
389,19,933360
390,20,933360
391,20,933360
392,19,933360
393,19,933360
394,19,933360
395,20,933360
396,20,933360
397,19,933360
398,19,933360
399,20,933360
400,18,933360
401,21,933360
402,18,933360
403,20,933360
404,19,933360
405,20,933360
406,20,933360
407,19,933360
408,20,933360
409,19,933360
410,40,933428
411,19,933428
412,19,933428
413,20,933428
414,19,933428
415,20,933428
416,19,933428
417,20,933428
418,19,933428
419,20,933428
420,78,933440
421,118,948756
422,114,964180
423,108,971944
424,101,976048
425,98,976068
426,98,976068
427,98,976068
428,41,976068
429,19,976068
430,20,976068
431,19,976068
432,21,976068
433,18,976068
434,20,976068
435,19,976068
436,20,976068
437,20,976068
438,18,976068
439,20,976068
440,19,976068
441,20,976068
442,20,976068
443,19,976068
444,20,976068
445,19,976068
446,19,976068
447,20,976068
448,19,976068
449,19,976068
450,20,976068
451,20,976068
452,19,976068
453,19,976068
454,19,976068
455,21,976068
456,19,976068
457,20,976068
458,20,976068
459,18,976068
460,20,976068
461,19,976068
462,20,976068
463,20,976068
464,18,976068
465,20,976068
466,20,976068
467,19,976068
468,20,976068
469,19,976068
470,20,976068
471,19,976068
472,20,976068
473,19,976068
474,28,976068
475,22,976068
476,19,976068
477,20,976068
478,19,976068
