,
,CPU,Memory,
Time,%CPU,RAM used
0,60,271148
1,114,275520
2,118,285680
3,124,289328
4,114,295768
5,112,300436
6,110,303892
7,101,306240
8,104,309704
9,104,317640
10,108,319040
11,110,331204
12,103,351196
13,100,351196
14,99,351196
15,7,351196
16,6,351196
17,6,351196
18,6,351196
19,4,351196
20,7,351196
21,5,351196
22,5,351196
23,6,351196
24,7,351212
25,5,351212
26,6,351212
27,6,351212
28,5,351212
29,5,351212
30,6,351212
31,6,351212
32,5,351212
33,5,351212
34,5,351212
35,6,351212
36,5,351212
37,5,351212
38,5,351212
39,5,351212
40,6,351212
41,5,351212
42,6,351212
43,5,351212
44,6,351212
45,5,351212
46,6,351212
47,5,351212
48,6,351212
49,5,351212
50,5,351212
51,6,351212
52,6,351212
53,6,351212
54,12,351212
55,5,351212
56,5,351212
57,6,351212
58,6,351212
59,6,351212
60,37,351212
61,105,351976
62,105,364696
63,106,372700
64,104,384996
65,99,390516
66,99,392332
67,99,392704
68,100,392704
69,42,392704
70,5,392704
71,6,392704
72,5,392704
73,6,392704
74,5,392704
75,6,392704
76,5,392704
77,5,392704
78,6,392704
79,5,392704
80,6,392704
81,6,392704
82,5,392704
83,5,392704
84,6,392704
85,6,392704
86,6,392704
87,4,392704
88,6,392704
89,5,392704
90,6,392704
91,5,392704
92,6,392704
93,6,392704
94,5,392704
95,6,392704
96,5,392704
97,5,392704
98,7,392704
99,4,392704
100,6,392704
101,5,392704
102,6,392704
103,5,392704
104,6,392704
105,5,392704
106,6,392704
107,5,392704
108,6,392704
109,13,392704
110,13,392680
111,6,392680
112,5,392680
113,6,392680
114,13,392688
115,5,392688
116,5,392688
117,6,392688
118,5,392688
119,5,392688
120,63,392688
121,99,392688
122,112,400172
123,112,421236
124,120,433328
125,121,458968
126,114,482588
127,108,511784
128,99,512128
129,100,512128
130,23,512128
131,5,512128
132,5,512128
133,5,512128
134,5,512128
135,5,512128
136,6,512128
137,6,512128
138,5,512128
139,6,512128
140,5,512128
141,6,512128
142,5,512128
143,5,512128
144,6,512128
145,5,512128
146,5,512128
147,6,512128
148,6,512128
