,
,CPU,Memory,
Time,%CPU,RAM used
0,106,169076
1,102,169504
2,82,167200
3,104,173392
4,156,231608
5,124,247960
6,120,259896
7,114,262280
8,113,270312
9,113,276288
10,112,283676
11,110,285008
12,107,288952
13,108,298184
14,108,310512
15,110,321928
16,111,335016
17,113,361216
18,111,382472
19,109,403684
20,100,407048
21,36,407048
22,19,407048
23,20,407048
24,26,407048
25,20,407048
26,19,407048
27,20,407048
28,22,407048
29,20,407048
30,19,407048
31,20,407048
32,19,407048
33,20,407048
34,19,407048
35,20,407048
36,19,407048
37,20,407048
38,19,407048
39,20,407048
40,20,407048
41,19,407048
42,20,407048
43,19,407048
44,20,407048
45,19,407048
46,20,407048
47,19,407048
48,19,407048
49,20,407048
50,20,407048
51,19,407048
52,20,407048
53,19,407048
54,43,407048
55,19,407048
56,20,407048
57,20,407048
58,26,407048
59,20,407048
60,29,407048
61,110,407948
62,114,412044
63,117,416572
64,115,421260
65,117,424564
66,116,430376
67,111,433472
68,113,438064
69,118,445616
70,115,450192
71,109,457816
72,107,463496
73,108,468740
74,109,482268
75,108,481072
76,108,481596
77,108,486328
78,109,494404
79,107,498324
80,108,498592
81,109,502704
82,112,514472
83,111,524672
84,110,536372
85,111,547864
86,110,556488
87,110,570460
88,109,588944
89,107,602360
90,109,617780
91,107,632440
92,107,645780
93,107,657312
94,108,672732
95,108,686148
96,112,693576
97,112,698592
98,101,700704
99,100,700704
100,100,700704
101,100,700704
102,99,700704
103,101,700704
104,99,700704
105,101,700704
106,100,700704
107,100,700704
108,101,698880
109,99,698880
110,100,698880
111,100,698880
112,100,698880
113,100,698884
114,100,698884
115,100,698884
116,100,698884
117,91,698884
118,48,698892
119,100,698892
120,102,698892
121,112,708116
122,110,713764
123,113,717880
124,119,722480
125,112,729328
126,110,734572
127,112,748484
128,107,763364
129,107,775560
130,110,788756
131,110,806928
132,105,822448
133,101,822452
134,100,822452
135,93,822452
136,21,822452
137,20,822452
138,19,822452
139,20,822452
140,19,822452
141,20,822452
142,19,822452
143,20,822452
144,20,822452
145,19,822452
146,20,822452
147,19,822452
148,19,822452
149,20,822452
150,20,822452
151,19,822452
152,20,822452
153,19,822452
154,20,822452
155,19,822452
156,20,822452
157,20,822452
158,19,822452
159,19,822452
160,20,822452
161,19,822452
162,19,822452
163,20,822452
164,20,822452
165,19,822452
166,20,822452
167,19,822452
168,20,822452
169,19,822452
170,42,822452
171,20,822452
172,24,822452
173,29,822432
174,20,822432
175,20,822432
176,18,822432
177,21,822432
178,19,822432
179,20,822432
180,58,822432
181,104,828660
182,115,842624
183,116,852288
184,114,861760
185,110,867672
186,111,878032
187,110,890468
188,108,904916
189,108,915120
190,106,924972
191,110,939236
192,111,958484
193,112,978708
