,
,CPU,Memory,
Time,%CPU,RAM used
0,70,138964
1,63,145672
2,83,156332
3,107,175604
4,81,212972
5,114,233252
6,105,236268
7,99,237384
8,61,243028
9,101,249196
10,106,256184
11,109,257912
12,111,259772
13,108,266412
14,109,268364
15,110,270616
16,111,280184
17,107,291220
18,106,301744
19,106,309020
20,107,315704
21,106,321912
22,105,332048
23,107,340520
24,107,346944
25,110,359320
26,106,369808
27,107,374060
28,120,388016
29,109,398996
30,141,425568
31,157,461760
32,143,472756
33,103,485648
34,100,498472
35,138,526484
36,115,533864
37,102,534440
38,103,536140
39,107,537024
40,126,549556
41,149,572064
42,154,607804
43,145,645396
44,117,655688
45,116,668420
46,117,674284
47,131,700404
48,145,748640
49,119,766476
50,149,782384
51,147,812280
52,143,823792
53,207,956788
54,181,989980
55,210,1031016
56,144,1101868
57,118,1138136
58,180,1182464
59,161,1323620
60,157,1363376
61,158,1415328
62,136,1440040
63,121,1352924
64,76,1334740
65,89,1292896
66,110,1218060
67,106,1217040
68,111,1217848
69,114,1217448
70,110,1213596
71,111,1213068
72,110,1178292
73,124,1179400
74,115,1179712
75,139,1172484
76,142,1163388
77,141,1147444
78,125,1138948
79,132,1126564
80,126,1119572
81,126,1116496
82,136,1102656
83,112,1093096
84,124,1085520
85,182,1061700
86,189,1058152
87,146,1067876
88,184,1112084
89,153,1132972
90,144,1164088
91,145,1178256
92,128,1180564
93,136,1207724
94,222,1277184
95,199,1343272
96,214,1420368
97,144,1474428
98,166,1494072
99,144,1534468
100,140,1582764
101,138,1617472
102,143,1628764
103,185,1696568
104,170,1756660
105,198,1849508
106,48,1890052
107,19,1890052
108,20,1890052
109,24,1890052
110,35,1889876
111,19,1889876
112,23,1889876
113,20,1889872
114,23,1889864
115,34,1889864
116,20,1889864
117,20,1889864
118,19,1889864
119,20,1889864
120,121,1909008
121,165,1820120
122,167,1762320
123,141,1633612
124,148,1443192
125,109,1435108
126,92,1427732
127,116,1427480
128,142,1431512
129,163,1428016
130,145,1377004
131,137,1379712
132,148,1380352
133,159,1374468
134,162,1373952
135,198,1393420
136,219,1471144
137,217,1538616
138,233,1652960
139,226,1791472
140,208,2038044
141,115,2161120
142,19,2161120
143,20,2161120
144,19,2161120
145,20,2161120
146,19,2161120
147,20,2161120
148,20,2161120
149,19,2161120
150,20,2161120
151,19,2161120
152,20,2161120
153,19,2161120
154,20,2161120
155,20,2161120
156,19,2161120
157,20,2161120
158,19,2161120
159,20,2161120
160,20,2161120
161,18,2161120
162,20,2161120
163,20,2161120
164,19,2161120
165,20,2161120
166,19,2161120
167,20,2161120
168,20,2161120
169,19,2161120
170,20,2161120
171,19,2161120
172,20,2161120
173,19,2161120
174,28,2161116
175,19,2161116
176,19,2161116
177,20,2161116
178,20,2161116
179,20,2161116
180,156,2178848
181,176,2042532
182,178,1754272
183,211,1713412
184,147,1518532
185,113,1518988
186,110,1519156
187,102,1519540
188,114,1515912
189,116,1514752
190,113,1502932
191,107,1501276
192,111,1501032
193,119,1486860
194,114,1482324
195,129,1468468
196,135,1459752
197,120,1453308
198,143,1448596
199,212,1437752
200,193,1437596
201,195,1402972
202,173,1437416
203,159,1449884
204,137,1458260
205,154,1466220
206,177,1531284
207,117,1536700
208,80,1563596
209,20,1563596
210,19,1563596
211,20,1563596
212,19,1563596
213,20,1563596
214,19,1563596
215,20,1563596
216,19,1563596
217,20,1563596
218,19,1563596
219,19,1563596
220,20,1563596
221,20,1563596
222,19,1563596
