,
,CPU,Memory,
Time,%CPU,RAM used
0,64,152092
1,67,162692
2,64,168100
3,108,169864
4,122,223152
5,114,227212
6,55,229024
7,118,232180
8,109,240716
9,108,243152
10,113,247924
11,120,254520
12,115,267504
13,114,268316
14,114,272692
15,107,276896
16,113,284724
17,108,297448
18,106,307048
19,108,314144
20,106,322972
21,110,332908
22,107,343020
23,108,351552
24,111,358044
25,107,372396
26,113,382932
27,106,390952
28,104,398608
29,110,400384
30,144,411168
31,73,431024
32,112,444652
33,115,451628
34,125,458432
35,118,469204
36,124,473652
37,115,481436
38,111,487652
39,109,499788
40,108,512968
41,109,520548
42,119,546112
43,113,563164
44,113,578492
45,112,591092
46,118,606436
47,115,612804
48,121,621096
49,111,629708
50,125,639736
51,130,648308
52,127,655316
53,127,657580
54,136,667620
55,131,698632
56,135,708796
57,143,728120
58,169,758164
59,149,842388
60,124,858616
61,99,873644
62,76,883052
63,122,897320
64,117,912252
65,109,918652
66,122,931056
67,122,953484
68,110,960412
69,145,976156
70,128,985396
71,127,988268
72,146,993404
73,150,1012652
74,126,1014680
75,148,1018180
76,135,1041672
77,141,1041880
78,148,1030916
79,131,1026108
80,141,1005332
81,165,1015540
82,169,1006052
83,165,1008372
84,167,1013108
85,179,1053204
86,228,1178280
87,162,1234056
88,147,1263716
89,140,1276732
90,177,1288012
91,193,1361224
92,133,1169820
93,130,1139476
94,125,1137228
95,112,1135740
96,112,1135604
97,117,1135788
98,113,1131396
99,107,1131452
100,107,1131152
101,107,1125128
102,107,1125004
103,106,1116800
104,119,1113464
105,137,1107244
106,122,1097912
107,121,1101768
108,132,1105692
109,127,1098760
110,141,1098372
111,141,1097152
112,200,1091052
113,214,1110256
114,230,1121164
115,159,1182276
116,166,1192300
117,189,1232100
118,155,1280492
119,122,1311804
120,120,1312552
121,138,1251228
122,108,1164400
123,142,1138856
124,171,1103208
125,145,1085968
126,121,1051560
127,117,1055524
128,117,1048164
129,128,1044232
130,119,1049032
131,130,1041548
132,146,1035456
133,142,1027344
134,179,1089044
135,152,1007528
136,134,1011780
137,179,1012428
138,205,1028880
139,208,1011908
140,244,1080964
141,225,1197568
142,164,1243820
143,179,1269236
144,212,1316316
145,201,1398972
146,210,1553452
147,179,1666500
148,139,1795116
149,19,1810988
150,131,1813404
151,192,1870428
152,168,1458656
153,163,1377364
154,123,1286596
155,115,1236416
156,105,1236416
157,128,1237328
158,114,1234428
159,117,1234184
160,126,1229200
161,140,1227196
162,175,1208752
163,155,1191468
164,70,1183148
165,21,1188188
166,20,1188188
167,19,1188188
168,19,1188188
169,19,1188188
170,21,1188188
171,19,1188188
172,19,1188188
173,20,1188188
174,22,1188188
175,20,1188184
176,19,1188184
177,20,1188184
178,19,1188184
179,20,1188184
180,90,1185704
181,117,1185456
182,122,1190220
183,129,1210204
184,139,1206892
185,120,1207208
186,109,1204000
187,111,1203496
188,110,1203944
189,113,1204488
190,106,1198204
191,108,1198644
192,111,1198780
193,117,1191784
194,117,1191240
195,103,1191552
196,110,1190476
197,110,1184148
198,110,1184424
199,140,1184812
200,159,1190000
201,180,1210224
202,142,1221380
203,173,1224296
204,176,1225984
205,161,1252484
206,160,1263892
207,131,1273504
208,97,1282808
209,20,1282728
210,87,1282612
211,143,1270760
212,118,1263152
213,120,1254048
214,126,1252612
215,123,1148828
216,140,1149304
217,157,1151140
218,152,1156508
219,162,1169708
220,175,1174064
221,154,1178860
222,111,1187540
223,178,1187872
224,121,1184284
225,121,1190852
226,187,1198708
227,146,1170916
228,169,1191200
229,224,1226672
230,130,1258496
231,140,1280652
232,117,1282080
233,123,1281628
234,124,1283408
235,165,1293944
236,154,1327236
237,157,1367404
238,168,1415300
239,191,1492852
