
,TCP,
interval,frames,Bytes
1,542,488717
2,571,507319
3,579,510519
4,527,462340
5,400,283167
6,378,257788
7,114,73455
8,116,85561
9,148,120483
10,166,146287
11,144,128582
12,69,39354
13,145,125065
14,190,165625
15,273,242996
16,374,350622
17,386,347077
18,328,313355
19,381,365066
20,348,328850
21,298,271789
22,298,271334
23,288,276782
24,287,270699
25,333,315665
26,364,332960
27,390,354441
28,567,526857
29,673,608020
30,353,318452
31,177,162284
32,286,256935
33,326,307290
34,300,283774
35,109,95801
36,52,32779
37,175,147647
38,341,307546
39,539,491168
40,427,401972
41,396,355889
42,279,246190
43,275,267180
44,339,328987
45,353,338986
46,407,381919
47,317,274127
48,225,199420
49,346,312197
50,231,206865
51,371,341771
52,432,410834
53,429,400827
54,627,602084
55,181,154989
56,629,582696
57,392,361749
58,393,363089
59,390,367857
60,595,562014
61,158,131024
62,361,340309
63,477,459319
64,70,57924
65,166,145890
66,337,318269
67,313,296247
68,417,390646
69,479,449538
70,478,456867
71,418,382759
72,427,398750
73,415,369265
74,574,544452
75,382,345194
76,483,450351
77,449,431760
78,327,310154
79,0,0
80,5,300
81,5,300
82,12,762
83,7,462
84,8,528
85,1,66
86,1,66
87,0,0
88,0,0
89,0,0
90,0,0
91,111,88816
92,302,265135
93,249,216605
94,233,213916
95,161,151889
96,46,30268
97,287,268090
98,221,209742
99,380,361852
100,718,677991
101,390,370779
102,549,535294
103,549,516773
104,398,362968
105,431,405438
106,485,464531
107,721,688292
108,764,731001
109,644,626366
110,591,569824
111,463,414145
112,0,0
113,5,300
114,5,300
115,10,1962
116,0,0
117,0,0
118,0,0
119,0,0
120,87,71598
121,138,105379
122,92,65760
123,262,249167
124,280,268499
125,72,43483
126,252,227625
127,188,162221
128,345,315576
129,247,224490
130,513,462819
131,345,296257
132,409,381497
133,410,370432
134,372,354679
135,252,227598
136,538,485435
137,415,369897
138,273,260562
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,5,300
147,5,300
148,5,300
149,0,0
150,0,0
151,120,103840
152,49,28928
153,285,254915
154,365,336805
155,87,68618
156,315,289168
157,260,226298
158,274,235859
159,338,298381
160,486,439698
161,392,360332
162,341,326674
163,0,0
164,0,0
165,0,0
166,0,0
167,0,0
168,5,300
169,5,300
170,5,300
171,0,0
172,6,396
173,6,390
174,8,522
175,5,324
176,3,192
177,3,162
178,1,60
179,1,60
180,12,5341
181,195,155804
182,320,295231
183,268,251234
184,305,278723
185,197,163858
186,144,131551
187,118,100517
188,499,484479
189,317,299090
190,578,538819
191,477,435908
192,520,486917
193,167,144560
194,363,338062
195,405,389466
196,483,471041
197,573,560073
198,456,437114
199,671,647043
200,2,267
201,2,102
202,5,300
203,5,300
204,5,300
205,1,66
206,1,66
207,0,0
208,0,0
209,0,0
210,0,0
211,171,136749
212,101,82076
213,337,317688
214,271,251756
215,219,198869
216,252,239587
217,317,303137
218,461,438627
219,287,258875
220,533,504246
221,462,445739
222,447,428993
223,505,488449
224,308,288820
225,354,311338
226,436,400191
227,450,422324
228,219,199632
229,323,289994
230,534,479718
231,297,265785
232,626,597450
233,581,516841
234,459,428612
235,355,322387
236,8,1529
237,7,733
238,1,60
239,1,60
240,1,60
