
,TCP,
interval,frames,Bytes
1,150,142681
2,320,242497
3,547,479141
4,566,454105
5,303,232757
6,407,328023
7,456,431237
8,552,490201
9,465,360304
10,542,448353
11,288,230395
12,260,198679
13,248,203391
14,262,223703
15,382,319112
16,191,156313
17,243,222409
18,322,296913
19,234,202683
20,386,361740
21,311,281443
22,293,258014
23,162,129469
24,0,0
25,0,0
26,0,0
27,0,0
28,5,1661
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,1,66
41,2,132
42,5,330
43,13,1561
44,4,264
45,2,132
46,0,0
47,0,0
48,2,102
49,4,234
50,0,0
51,0,0
52,0,0
53,0,0
54,4,234
55,2,132
56,0,0
57,0,0
58,5,1661
59,0,0
60,157,111662
61,397,329323
62,317,255584
63,187,159651
64,192,159509
65,172,137143
66,272,211239
67,545,491544
68,472,427301
69,483,414159
70,384,346795
71,198,164536
72,124,98342
73,119,90431
74,136,117850
75,82,61808
76,95,72432
77,151,130075
78,213,190325
79,121,99076
80,81,59955
81,111,80254
82,124,94009
83,249,201551
84,124,103671
85,130,102402
86,265,240983
87,173,143506
88,160,130437
89,249,220645
90,258,228555
91,247,219096
92,288,271885
93,257,231343
94,240,205352
95,258,238692
96,210,193004
97,259,246049
98,292,249893
99,280,217529
100,94,88972
101,58,55332
102,10,1363
103,14,6337
104,5,300
105,5,300
106,5,300
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,2,1163
119,3,499
120,122,88515
121,430,348393
122,452,373891
123,376,330475
124,455,381902
125,525,419627
126,163,124808
127,326,287722
128,366,335460
129,311,288097
130,246,222568
131,465,420178
132,249,223714
133,6,396
134,4,264
135,4,264
136,0,0
137,0,0
138,0,0
139,0,0
140,2,132
141,0,0
142,0,0
143,0,0
144,1,66
145,1,66
146,2,132
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,6,396
161,3,198
162,3,198
163,4,258
164,3,192
165,3,162
166,1,60
167,1,60
168,1,60
169,1,60
170,1,60
171,1,60
172,1,60
173,1,60
174,1,60
175,0,0
176,2,132
177,3,198
178,7,462
179,4,264
180,163,125228
181,403,350055
182,488,395732
183,489,417271
184,621,456660
185,296,232290
186,284,244495
187,216,186921
188,186,168417
189,282,241957
190,226,196036
191,229,197664
192,275,227285
193,424,401829
194,427,395568
195,183,141545
196,2,1406
197,0,0
198,0,0
199,0,0
200,0,0
201,0,0
202,0,0
203,0,0
204,0,0
205,0,0
206,0,0
207,0,0
208,0,0
209,2,132
210,0,0
211,0,0
212,0,0
213,0,0
214,2,102
215,0,0
216,0,0
217,0,0
218,0,0
219,0,0
220,0,0
221,2,132
222,2,132
223,9,588
224,5,324
225,5,324
226,1,60
227,1,60
228,1,60
229,1,60
230,3,192
231,1,60
232,1,60
233,1,60
234,1,60
235,4,264
236,8,528
237,2,132
238,6,396
239,9,1926
240,132,87501
241,461,384949
242,414,325879
243,532,406187
244,485,395414
245,404,318318
246,149,125105
247,190,166791
248,213,185104
249,135,107783
250,183,164950
251,123,96062
252,159,132499
253,256,225896
254,263,230954
255,384,330791
256,339,318727
257,324,304989
258,321,295262
259,245,188580
260,0,0
261,0,0
262,0,0
263,0,0
264,0,0
265,0,0
266,0,0
267,0,0
268,0,0
269,0,0
270,0,0
271,0,0
272,0,0
273,0,0
274,0,0
275,0,0
276,0,0
277,0,0
278,0,0
279,0,0
280,0,0
281,0,0
282,0,0
283,1,60
284,3,192
285,1,60
286,1,60
287,1,60
288,1,60
289,3,162
290,1,60
291,1,60
292,1,60
293,1,60
294,1,60
295,0,0
296,0,0
297,0,0
298,0,0
299,0,0
300,26,17317
301,131,98050
302,195,154902
303,225,184145
304,186,156040
305,229,209268
306,192,166384
307,198,180625
308,130,116462
309,0,0
310,0,0
311,0,0
312,0,0
313,0,0
314,0,0
315,0,0
316,0,0
317,0,0
318,0,0
319,0,0
320,6,396
321,12,792
322,0,0
323,0,0
324,0,0
325,0,0
326,2,102
327,0,0
328,0,0
329,2,132
330,0,0
331,0,0
332,0,0
333,0,0
