
,TCP,
interval,frames,Bytes
1,330,309403
2,221,168689
3,561,477026
4,604,482133
5,375,266253
6,262,185354
7,276,218328
8,301,250276
9,338,279884
10,428,358675
11,535,464836
12,558,511757
13,775,703654
14,487,419789
15,187,136482
16,290,265017
17,291,253160
18,309,291233
19,324,313098
20,254,236391
21,266,253323
22,457,435190
23,492,469719
24,429,413688
25,420,400643
26,451,394501
27,550,529713
28,266,239164
29,460,420896
30,442,405740
31,222,188714
32,381,360967
33,402,357264
34,256,222579
35,326,253795
36,208,155444
37,322,287762
38,339,325321
39,379,360596
40,303,289198
41,439,424463
42,155,131475
43,115,97537
44,507,488842
45,307,280238
46,264,255347
47,318,306606
48,466,446534
49,200,180587
50,205,188927
51,181,168368
52,245,224519
53,429,412782
54,549,522681
55,663,605795
56,478,452812
57,452,427607
58,260,219246
59,385,344369
60,542,480231
61,615,549651
62,468,425102
63,264,233387
64,281,239840
65,210,178988
66,665,588389
67,644,577783
68,348,296324
69,373,326581
70,517,461803
71,340,318352
72,332,307231
73,272,259946
74,407,397931
75,319,307873
76,248,237511
77,427,391348
78,378,365282
79,248,228044
80,375,356066
81,416,403157
82,266,257062
83,373,355571
84,457,428070
85,305,292113
86,347,329474
87,273,253098
88,240,225379
89,100,76785
90,375,353711
91,327,260299
92,236,188016
93,206,165568
94,355,319679
95,382,372973
96,136,123947
97,89,76981
98,175,145105
99,292,258391
100,573,546616
101,585,546142
102,579,518924
103,629,567160
104,439,421357
105,504,487084
106,613,578369
107,434,409748
108,382,359527
109,500,473540
110,317,292533
111,504,485860
112,507,464588
113,553,533664
114,558,527748
115,691,664148
116,661,629657
117,645,609183
118,827,793679
119,778,742239
120,479,404039
121,625,561769
122,711,666054
123,385,327369
124,456,368918
125,445,385292
126,466,440604
127,538,487734
128,380,357411
129,605,572916
130,392,378660
131,420,398098
132,555,516522
133,345,308363
134,512,470841
135,514,473970
136,534,502394
137,196,170352
138,480,426456
139,504,486504
140,540,484219
141,607,564864
142,541,507272
143,500,471355
144,461,432476
145,494,455337
146,544,478756
147,443,416514
148,353,321423
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,3,198
160,0,0
161,0,0
162,2,132
163,0,0
164,2,102
165,2,132
166,0,0
167,0,0
168,0,0
169,0,0
170,0,0
171,0,0
172,1,60
173,4,258
174,1,60
175,3,192
176,3,192
177,5,324
178,5,324
179,7,456
180,324,271310
181,448,364389
182,483,393215
183,601,519606
184,618,519287
185,368,278381
186,732,601003
187,553,476420
188,580,490896
189,376,329525
190,438,374050
191,400,379868
192,317,300977
193,222,210356
194,295,280154
195,319,310692
196,369,343776
197,381,358816
198,302,281663
199,447,398103
200,412,397582
201,234,205780
202,167,141258
203,608,570303
204,713,692430
205,583,523011
206,715,691551
207,558,533407
208,532,491589
209,566,543503
210,453,434094
211,642,623440
212,552,524320
213,776,752983
214,609,554554
215,740,712183
216,519,494983
217,544,518484
218,661,638670
219,150,112836
220,2,132
221,2,132
222,4,264
223,4,264
224,6,396
225,0,0
226,0,0
227,2,132
228,2,102
229,0,0
230,0,0
231,2,132
232,1,60
233,3,186
234,3,192
235,3,192
236,7,456
237,3,192
238,5,324
239,82,61505
240,663,543590
241,799,636968
242,593,506325
243,500,444010
244,452,377916
245,550,451576
246,540,488058
247,354,319215
248,488,459355
249,517,490346
250,456,414961
251,462,426738
252,204,161294
253,341,326074
254,292,276053
255,242,220752
256,349,320301
257,363,345725
258,396,374889
259,311,293486
260,261,227493
261,446,412109
262,561,528170
263,535,491374
264,531,496463
265,305,276566
266,448,397079
267,612,568098
268,556,489104
269,535,509028
270,617,565137
271,565,525705
272,135,118116
273,7,426
274,5,300
275,0,0
276,0,0
277,0,0
278,0,0
279,0,0
280,0,0
281,0,0
282,0,0
283,0,0
284,0,0
285,0,0
286,0,0
287,2,132
288,0,0
289,0,0
290,0,0
291,0,0
292,3,162
293,1,60
294,1,60
295,1,60
296,1,60
297,1,60
298,1,60
299,15,8854
300,677,584544
301,518,447313
302,393,324245
303,440,374088
304,691,598784
305,356,293864
306,322,298202
307,327,305348
308,389,360997
309,367,336805
310,341,313760
311,456,415580
312,354,326467
313,426,388267
314,310,302622
315,301,272409
316,196,166442
317,13,8394
318,14,3578
319,0,0
320,0,0
321,5,300
322,5,300
323,5,300
324,0,0
325,0,0
326,0,0
327,0,0
328,0,0
329,0,0
330,0,0
331,0,0
332,7,432
333,5,300
334,5,300
335,0,0
336,0,0
337,2,102
338,0,0
339,0,0
340,0,0
341,0,0
342,0,0
343,0,0
344,0,0
345,0,0
346,0,0
347,0,0
348,0,0
349,0,0
350,0,0
351,0,0
352,1,60
353,1,60
354,1,60
355,1,60
356,1,60
357,1,60
358,1,60
359,9,3708
360,284,224740
361,432,361203
362,374,331615
363,276,257717
364,231,207349
365,180,162801
366,362,340744
367,340,273086
368,272,227888
369,242,223424
370,228,212661
371,381,361423
372,402,377936
373,388,360147
374,209,175582
375,319,298606
376,269,259819
377,316,298352
378,446,426404
379,238,210425
380,412,389350
381,358,327221
382,453,421930
383,701,667573
384,717,680087
385,905,877163
386,512,483190
387,569,535327
388,711,648845
389,507,486101
390,519,482539
391,592,557557
392,358,320246
393,554,500828
394,234,199927
395,274,230621
396,12,4688
397,0,0
398,0,0
399,0,0
400,0,0
401,7,5830
402,0,0
403,5,300
404,5,300
405,5,300
406,0,0
407,0,0
408,0,0
409,0,0
410,0,0
411,0,0
412,1,60
413,1,60
414,1,60
415,1,60
416,1,60
417,1,60
418,1,60
419,145,100362
420,624,525131
421,646,567273
422,616,526447
423,581,509890
424,644,577378
425,570,546078
426,462,440330
427,395,373055
428,299,290880
429,358,343451
430,449,430238
431,402,377469
432,242,223130
433,290,284134
434,265,259473
435,416,404434
436,353,336123
437,264,251863
438,366,344554
439,425,410282
440,440,413957
441,461,430523
442,261,242364
443,266,242674
444,194,181829
445,316,283728
446,329,320748
447,169,154305
448,326,318666
449,360,347905
450,321,299743
451,222,215856
452,388,370380
453,548,513620
454,352,313809
455,638,608497
456,478,450226
457,567,544026
458,516,478994
459,396,373134
460,263,234252
461,400,367827
462,278,219860
463,310,258034
464,616,578481
465,469,409926
466,18,11621
467,0,0
468,2,132
