,
,CPU,Memory,
Time,%CPU,RAM used
0,120,268988
1,103,275556
2,117,286512
3,119,294776
4,117,299448
5,112,305936
6,114,307788
7,102,313440
8,102,315268
9,102,316688
10,72,318428
11,56,322020
12,25,332512
13,104,341444
14,105,355372
15,99,358444
16,100,358444
17,13,357228
18,5,357228
19,5,357228
20,6,357228
21,5,357228
22,5,357228
23,6,357228
24,7,357244
25,6,357244
26,5,357244
27,6,357244
28,5,357244
29,5,357244
30,27,357244
31,102,359164
32,104,365540
33,105,374072
34,106,382424
35,102,392496
36,101,395420
37,99,395776
38,100,395776
39,52,395776
40,5,395776
41,6,395776
42,5,395776
43,6,395776
44,5,395776
45,6,395776
46,6,395776
47,5,395776
48,6,395776
49,6,395776
50,5,395776
51,5,395776
52,6,395776
53,5,395776
54,14,395800
55,5,395800
56,5,395800
57,6,395800
58,5,395800
59,5,395800
60,44,395800
61,99,395856
62,105,399176
63,103,403976
64,103,405712
65,103,408396
66,106,412820
67,109,418448
68,108,424780
69,115,432336
70,117,450376
71,116,481012
72,104,508252
73,88,508252
74,5,508252
75,5,508252
76,6,508252
77,5,508252
78,5,508252
79,5,508252
80,6,508252
81,6,508252
82,5,508252
83,5,508252
84,5,508252
85,6,508252
86,5,508252
87,5,508252
88,5,508252
89,6,508252
90,51,508260
91,107,515068
92,105,526280
93,107,537284
94,103,545756
95,106,558312
96,99,570680
97,97,569244
98,99,569248
99,101,569248
100,94,569248
101,8,569248
102,6,569248
103,6,569248
104,6,569248
105,5,569248
106,5,569248
107,5,569248
108,7,569248
109,5,569248
110,10,569236
111,6,569236
112,5,569236
113,6,569236
114,9,569248
115,5,569248
116,6,569248
117,6,569248
118,5,569248
119,5,569248
120,64,569248
121,107,576660
122,105,584308
123,101,589960
124,100,593676
125,99,597064
126,98,597420
127,99,597420
128,33,597420
129,5,597420
130,6,597420
131,5,597420
132,6,597420
133,5,597420
134,6,597420
135,5,597420
136,5,597420
137,6,597420
138,6,597420
139,5,597420
140,5,597420
141,6,597420
142,6,597420
143,5,597420
144,6,597420
145,6,597420
146,5,597420
147,5,597420
148,6,597420
149,5,597420
150,52,597420
151,99,597420
152,100,597624
153,98,597824
154,101,599956
155,102,603488
156,104,603936
157,108,609236
158,108,627320
159,100,630788
160,100,627140
161,46,627140
162,5,627140
163,6,627140
164,6,627140
165,5,627140
166,6,627140
167,5,627140
168,6,627140
169,4,627140
170,7,627140
171,5,627140
172,5,627140
173,6,627140
174,5,627140
175,6,627140
176,5,627140
177,6,627140
178,5,627140
179,6,627140
180,66,627500
181,104,632396
182,104,633872
183,102,636496
184,104,641316
185,104,642336
186,105,645800
187,106,651136
188,108,659804
189,110,667980
190,114,683504
191,114,708524
192,106,737204
193,101,737212
194,100,737212
195,54,737212
196,6,737212
197,6,737212
198,5,737212
199,6,737212
200,5,737212
201,5,737212
202,6,737212
203,6,737212
204,5,737212
205,6,737212
206,5,737212
207,6,737212
208,5,737212
209,5,737212
210,74,738248
211,105,746524
212,100,751660
213,101,754172
214,99,755236
215,100,756356
216,99,756356
217,99,756356
218,14,756356
219,5,756356
220,5,756356
221,6,756356
222,5,756356
223,5,756356
224,7,756356
225,5,756356
226,6,756356
227,5,756356
228,5,756356
229,6,756356
230,7,756356
231,6,756356
232,6,756356
233,5,756356
234,6,756356
235,9,756356
236,5,756356
237,6,756356
238,6,756356
239,5,756356
