,
,CPU,Memory,
Time,%CPU,RAM used
0,128,247856
1,50,256668
2,122,259612
3,111,267484
4,123,274108
5,114,280120
6,110,285196
7,100,286272
8,98,286984
9,100,289064
10,104,290620
11,104,295044
12,103,297196
13,105,298144
14,108,300804
15,107,307900
16,107,314444
17,105,320288
18,106,327116
19,107,340036
20,108,349188
21,107,357956
22,107,369504
23,108,378040
24,108,386512
25,106,397184
26,60,404400
27,96,415716
28,114,422840
29,108,428144
30,113,435048
31,109,440548
32,107,445556
33,106,450916
34,103,456832
35,104,459136
36,101,459236
37,103,459280
38,105,460376
39,107,464568
40,110,475356
41,107,483900
42,108,492376
43,106,501608
44,106,507920
45,110,517320
46,104,523732
47,111,532412
48,105,540264
49,118,543576
50,111,554416
51,117,559012
52,124,568504
53,133,583912
54,140,593300
55,135,618828
56,114,632200
57,73,635800
58,193,737444
59,122,794504
60,105,798816
61,109,805148
62,110,810500
63,111,823672
64,111,831008
65,108,841880
66,112,843012
67,120,849476
68,126,858216
69,135,870396
70,136,890988
71,151,922260
72,158,946260
73,142,982844
74,144,1000276
75,145,1015968
76,145,1028232
77,140,1032824
78,140,1040340
79,114,1038352
80,120,1033384
81,117,1032476
82,161,1019320
83,164,1065168
84,177,1106848
85,161,1166532
86,131,1190292
87,169,1237468
88,64,1287636
89,5,1287636
90,131,1291088
91,126,1217708
92,123,1098236
93,123,1063228
94,103,1062112
95,103,1062376
96,102,1062640
97,109,1062028
98,106,1062036
99,113,1041272
100,104,997716
101,123,993568
102,125,996536
103,128,1015256
104,112,1018148
105,117,1016140
106,115,1018568
107,115,1015860
108,173,999388
109,111,994664
110,106,998556
111,110,994844
112,124,994396
113,150,998512
114,107,1004280
115,105,973304
116,107,971584
117,69,973204
118,16,973176
119,5,973176
120,41,973176
121,115,975068
122,106,975560
123,116,978160
124,105,986948
125,108,988408
126,103,987672
127,110,988500
128,106,988536
129,109,969312
130,116,972864
131,127,980240
132,158,983524
133,125,978480
134,136,972240
135,160,967768
136,166,979716
137,156,983332
138,145,976196
139,153,976096
140,143,984992
141,112,972092
142,146,977332
143,156,1004564
144,153,1067240
145,8,1067884
146,6,1067884
147,6,1067884
148,5,1067884
149,6,1067884
150,79,1075616
151,126,1093484
152,119,1087584
153,120,1069584
154,127,1045256
155,103,1026628
156,108,1026628
157,109,1026628
158,110,1027296
159,110,1019268
160,136,1018520
161,141,1030488
162,148,1029564
163,124,1021512
164,145,1009260
165,126,995592
166,131,1002184
167,57,1008976
168,5,1008976
169,5,1008976
170,5,1008976
171,6,1008976
172,6,1008976
173,9,1008972
174,5,1008972
175,5,1008972
176,5,1008972
177,6,1008972
178,6,1008972
179,5,1008972
180,91,1023372
181,144,1006956
182,139,1030744
183,111,1041400
184,110,1042064
185,107,1041228
186,102,1040348
187,102,1040724
188,111,1041328
189,109,1044596
190,108,1049604
191,111,1042088
192,140,1042996
193,136,1041180
194,131,1034152
195,128,1039796
196,138,1044540
197,144,1053616
198,104,1051444
199,116,1048184
200,110,1048892
201,76,1041988
202,5,1041988
203,5,1041988
204,6,1041988
205,6,1041988
206,5,1041988
207,6,1041988
208,5,1041988
209,6,1041988
210,58,1041924
211,115,1042020
212,106,1041672
213,107,1042192
214,105,1038088
215,109,1042340
216,105,1041404
217,106,1041152
218,109,1036904
219,122,1033236
220,107,1029432
221,111,1030280
222,124,1034676
223,107,1026820
224,110,1029220
225,139,1041980
226,127,1051416
227,147,1074264
228,137,1077464
229,144,1070476
230,139,1068856
231,165,1110492
232,122,1120868
233,143,1129624
234,148,1129280
235,128,1145752
236,129,1150628
237,164,1173100
238,100,1220716
239,83,1248024
