,
,CPU,Memory,
Time,%CPU,RAM used
0,120,274004
1,111,286624
2,114,295608
3,109,297156
4,107,300144
5,116,301828
6,110,309268
7,101,313040
8,102,313580
9,104,317308
10,108,322364
11,110,323140
12,108,333360
13,103,336928
14,102,336224
15,111,336224
16,113,346740
17,114,353196
18,111,360820
19,107,366364
20,108,373008
21,107,381400
22,100,393208
23,41,400024
24,116,405020
25,112,412332
26,109,417068
27,119,423652
28,122,451480
29,128,469652
30,118,487432
31,125,501952
32,142,514936
33,149,539460
34,140,553424
35,128,574736
36,158,619156
37,141,653940
38,159,669656
39,155,757940
40,154,825580
41,145,875068
42,150,914152
43,125,926776
44,124,967304
45,132,999776
46,108,995088
47,113,992944
48,116,993196
49,151,994592
50,144,1013584
51,150,1027996
52,133,1031984
53,62,1038712
54,106,1049896
55,121,1052532
56,134,1076544
57,113,1120776
58,143,1190224
59,128,1212760
60,135,1245052
61,133,1290164
62,105,1258708
63,105,1138008
64,113,1137540
65,101,1137640
66,103,1137528
67,113,1137340
68,107,1135600
69,108,1135212
70,105,1128560
71,106,1128004
72,110,1123632
73,113,1119404
74,112,1120700
75,111,1110280
76,112,1108924
77,120,1107844
78,127,1101504
79,120,1092836
80,134,1083084
81,131,1085404
82,133,1077012
83,136,1066616
84,168,998328
85,135,1056092
86,110,1056144
87,110,1053092
88,105,1043152
89,117,1040448
90,148,1029380
91,152,1017980
92,146,1007620
93,154,1006692
94,145,1013520
95,111,1017616
96,141,1028288
97,119,1063348
98,106,1074384
99,32,1075612
100,39,1075640
101,21,1075844
102,4,1075844
103,6,1075844
104,5,1075844
105,6,1075844
106,5,1075844
107,6,1075844
108,17,1075844
109,21,1075916
110,14,1075924
111,5,1075900
112,5,1075900
113,6,1075900
114,9,1075900
115,6,1075900
116,5,1075900
117,5,1075900
118,5,1075900
119,6,1075900
120,40,1075900
121,143,1101588
122,111,1061360
123,110,1058580
124,164,1026252
125,163,1014064
126,130,1023384
127,140,1024180
128,144,1014476
129,153,1004088
130,203,1001092
131,156,1036152
132,216,1120484
133,191,1236816
134,99,1298316
135,5,1298820
136,5,1298820
137,6,1298820
138,5,1298820
139,5,1298820
140,6,1298820
141,5,1298820
142,6,1298820
143,6,1298820
144,5,1298820
145,5,1298820
146,5,1298820
147,6,1298820
148,5,1298820
149,6,1298820
150,5,1298820
151,6,1298820
152,5,1298820
153,5,1298820
154,6,1298820
155,5,1298820
156,5,1298820
157,6,1298820
158,6,1298820
159,5,1298820
160,6,1298820
161,4,1298820
162,6,1298820
163,6,1298820
164,5,1298820
165,5,1298820
166,6,1298820
167,5,1298820
168,6,1298820
169,6,1298820
170,5,1298820
171,5,1298820
172,6,1298820
173,5,1298820
174,5,1298820
175,6,1298820
176,5,1298820
177,6,1298820
178,5,1298820
179,5,1298820
180,50,1298820
181,173,1237076
182,118,1115480
183,118,1088236
184,105,1090108
