
,TCP,
interval,frames,Bytes
1,36,6444
2,33,5907
3,33,5889
4,39,6911
5,46,8109
6,50,8719
7,46,7951
8,53,9116
9,57,9767
10,59,10089
11,56,9576
12,49,8379
13,60,10260
14,59,10112
15,57,9804
16,57,9804
17,50,8600
18,46,7912
19,41,7052
20,39,6708
21,31,5332
22,27,4644
23,10,1720
24,30,5160
25,30,5160
26,30,5160
27,30,5160
28,30,5160
29,30,5160
30,30,5160
31,30,5160
32,30,5160
33,30,5160
34,30,5160
35,30,5160
36,28,4816
37,30,5160
38,29,4988
39,30,5160
40,29,4988
41,30,5160
42,30,5160
43,30,5160
44,29,4988
45,30,5160
46,30,5160
47,30,5160
48,30,5160
49,29,4988
50,30,5160
51,30,5160
52,30,5160
53,8,1376
54,29,4988
55,30,5160
56,28,4816
57,30,5160
58,29,4988
59,29,4988
60,28,4816
61,22,3784
62,30,5160
63,40,6880
64,45,7781
65,55,9515
66,61,10553
67,59,10207
68,59,10207
69,60,10380
70,57,9861
71,59,10207
72,56,9688
73,44,7612
74,37,6401
75,36,6228
76,33,5709
77,31,5363
78,36,6228
79,38,6574
80,34,5882
81,38,6574
82,30,5190
83,32,5536
84,30,5190
85,30,5190
86,30,5190
87,30,5190
88,30,5190
89,30,5190
90,30,5190
91,29,5017
92,30,5190
93,29,5017
94,29,5017
95,30,5190
96,30,5190
97,30,5190
98,30,5190
99,9,1557
100,11,1903
101,5,865
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,2,346
109,5,865
110,2,346
111,0,0
112,0,0
113,0,0
114,1,173
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,7,1211
121,27,4671
122,30,5190
123,31,5333
124,29,4988
125,29,4988
126,30,5160
127,32,5504
128,30,5160
129,30,5160
130,29,4988
131,29,4988
132,30,5160
133,30,5160
134,22,3784
135,0,0
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
163,0,0
164,0,0
165,0,0
166,0,0
167,0,0
168,0,0
169,0,0
170,0,0
171,0,0
172,0,0
173,0,0
174,0,0
175,0,0
176,0,0
177,0,0
178,0,0
179,0,0
180,2,344
181,23,4002
182,30,5220
183,31,5399
