
,TCP,
interval,frames,Bytes
1,32,3956
2,70,8880
3,77,24309
4,84,20041
5,110,23892
6,92,42119
7,59,27107
8,46,15791
9,38,4496
10,68,17926
11,54,16790
12,62,28066
13,96,27354
14,58,17488
15,82,15394
16,64,18246
17,52,16774
18,84,25900
19,88,11064
20,92,31988
21,94,32528
22,89,26518
23,70,13950
24,84,20926
25,76,19948
26,90,27000
27,80,20498
28,58,7322
29,64,18488
30,84,20659
31,50,11360
32,97,22182
33,92,37174
34,70,29138
35,100,58242
36,60,22772
37,74,24646
38,72,19306
39,80,25532
40,95,32480
41,84,15696
42,89,31756
43,68,8514
44,32,9162
45,56,6974
46,48,11192
47,74,9432
48,64,18522
49,32,4076
50,35,4372
51,58,17636
52,61,12864
53,59,12522
54,129,52639
55,80,15566
56,93,37783
57,52,11908
58,58,12612
59,38,9976
60,39,4838
61,96,22368
62,69,13646
63,82,15390
64,94,27116
65,82,10200
66,75,19624
67,96,27565
68,67,29161
69,58,12650
70,59,12542
71,58,12584
72,61,12764
73,74,19734
74,62,13172
75,44,5702
76,40,5208
77,52,6694
78,58,7564
79,26,3370
80,49,11360
81,42,10670
82,57,12524
83,50,11722
84,50,16886
85,38,10066
86,24,3080
87,76,15044
88,48,21614
89,74,35290
90,59,12496
91,54,11954
92,94,21696
93,81,25110
94,68,13304
95,90,31578
96,80,30308
97,68,18680
98,62,17976
99,105,33818
100,62,23038
101,64,18502
102,49,11298
103,50,11454
104,44,5534
105,58,27990
106,42,15610
107,26,3342
108,70,14144
109,48,6156
110,61,12738
111,36,4632
112,67,28952
113,74,19725
114,60,12882
115,34,14742
116,36,4644
117,26,8476
118,22,7946
119,32,14406
120,39,15174
121,70,13832
122,67,13374
123,64,13060
124,62,7642
125,78,9682
126,72,19258
127,81,25528
128,104,43602
129,109,39504
130,97,22404
131,89,37172
132,108,18993
133,48,6284
134,54,17326
135,70,14212
136,79,15192
137,64,18606
138,69,19150
139,42,5506
140,71,23890
141,60,12902
142,72,19424
143,55,17338
144,40,10360
145,41,20630
146,29,14014
147,14,6972
148,44,26146
149,48,26846
150,75,19768
151,86,15922
152,83,20582
153,75,19502
154,60,12582
155,88,21220
156,119,40438
157,82,10274
158,96,22488
159,104,23680
160,79,15124
161,62,18240
162,89,16396
163,97,32820
164,61,12822
165,60,12910
166,62,18292
167,52,16866
168,44,21266
169,44,21262
170,57,17632
171,43,10612
172,45,16068
173,57,7160
174,60,17756
175,53,22226
176,69,24190
177,38,4894
178,40,5202
179,79,25566
180,61,12784
181,86,26146
182,71,18938
183,82,20398
184,86,26032
185,76,14500
186,57,17166
187,98,27626
188,116,24488
189,102,28202
190,104,28294
191,78,15012
192,70,13722
193,96,27638
194,88,11284
195,71,19122
196,63,23232
197,48,11226
198,64,8002
199,73,19394
200,53,11740
201,65,23564
202,63,33718
203,127,52193
204,99,38637
205,44,21224
206,36,4696
207,42,15774
208,26,3382
209,34,4408
210,61,17970
211,96,37704
212,77,35218
213,74,24568
214,76,19666
215,79,25000
216,70,24114
217,70,24132
218,44,5426
219,52,6462
220,61,7460
221,58,17558
222,45,5504
223,54,6702
224,40,5006
225,40,4996
226,42,5324
227,42,15668
228,52,6618
229,32,4086
230,47,5924
231,49,21556
232,43,5350
233,43,5364
234,30,8962
235,66,18778
236,45,10774
237,26,3324
238,24,3066
239,34,9560
240,12,1528
