
,TCP,
interval,frames,Bytes
1,186,226504
2,339,690892
3,292,167467
4,318,259661
5,285,173740
6,183,144647
7,125,108119
8,157,80655
9,206,139274
10,127,62735
11,110,50300
12,127,53734
13,170,85018
14,86,16254
15,93,58921
16,133,89353
17,114,86452
18,83,21737
19,104,49719
20,84,13165
21,118,34289
22,96,24120
23,203,170950
24,302,196865
25,220,285270
26,165,114384
27,68,30833
28,152,116743
29,62,7782
30,78,25426
31,104,84047
32,65,13574
33,69,22299
34,78,20377
35,453,435583
36,224,135653
37,91,26806
38,92,27127
39,96,17320
40,291,235528
41,481,446403
42,486,520199
43,197,191395
44,332,314673
45,73,43508
46,18,7472
47,44,15976
48,95,73077
49,46,23410
50,213,418059
51,57,22584
52,245,363136
53,178,258016
54,184,280155
55,397,539970
56,40,15470
57,20,7762
58,72,75873
59,164,250946
60,116,63489
61,154,42257
62,199,61837
63,282,130737
64,153,41074
65,221,75873
66,167,50121
67,192,125492
68,98,32584
69,133,38385
70,117,33162
71,152,85256
72,139,65055
73,201,41610
74,138,34297
75,128,61128
76,112,34670
77,75,14832
78,75,19644
79,125,61669
80,145,80561
81,83,84036
82,136,37806
83,305,264085
84,99,22671
85,612,716834
86,266,204419
87,130,40454
88,288,522820
89,54,29188
90,78,25414
91,92,52902
92,62,28510
93,98,43386
94,96,79266
95,464,739547
96,106,159934
97,32,9310
98,161,362272
99,72,68175
100,100,36555
101,33,9246
102,93,37434
103,415,779476
104,229,438029
105,73,24924
106,0,0
107,0,0
108,3,262
109,3,262
110,3,198
111,0,0
112,0,0
113,0,0
114,0,0
115,3,198
116,0,0
117,0,0
118,3,262
119,3,262
120,199,147978
121,564,471998
122,609,555941
123,475,355778
124,334,224806
125,118,100090
126,104,62012
127,207,248358
128,202,289257
129,146,184888
130,73,53190
131,61,27379
132,98,73671
133,52,17148
134,56,79735
135,43,39118
136,35,19934
137,67,91680
138,113,183883
139,96,143866
140,14,6990
141,8,1050
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,3,262
149,3,262
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,3,198
156,0,0
157,0,0
158,3,262
159,3,262
160,0,0
161,0,0
162,0,0
163,0,0
164,0,0
165,0,0
166,0,0
167,0,0
168,3,262
169,3,262
170,0,0
171,0,0
172,0,0
173,0,0
174,0,0
175,0,0
176,0,0
177,0,0
178,3,262
179,3,262
180,339,315404
181,615,543314
182,268,198522
183,130,60003
184,105,38978
185,149,68729
