
,TCP,
interval,frames,Bytes
1,394,718982
2,122,73479
3,424,518192
4,441,377993
5,165,63292
6,118,55482
7,163,78872
8,189,138575
9,139,52374
10,245,103218
11,199,112491
12,116,34518
13,123,84500
14,96,50735
15,82,32690
16,91,35157
17,107,54621
18,90,28998
19,88,23594
20,0,0
21,0,0
22,0,0
23,3,262
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,3,262
30,24,18471
31,172,71346
32,195,97066
33,223,99758
34,168,38178
35,247,141209
36,215,105388
37,131,55497
38,0,0
39,3,262
40,0,0
41,0,0
42,0,0
43,3,262
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,3,262
50,7,1165
51,0,0
52,0,0
53,6,460
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,3,262
60,4,478
61,151,38016
62,310,120864
63,442,162181
64,362,111628
65,197,49765
66,144,34733
67,66,20185
68,0,0
69,3,262
70,0,0
71,3,198
72,0,0
73,3,262
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,3,262
80,0,0
81,0,0
82,0,0
83,3,262
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,3,262
90,4,480
91,79,22755
92,86,27063
93,127,51217
94,135,39934
95,49,19004
96,10,1208
97,4,484
98,0,0
99,3,262
100,0,0
101,0,0
102,0,0
103,3,262
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,6,460
110,0,0
111,0,0
112,0,0
113,3,262
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,3,262
120,0,0
121,66,21659
122,104,22532
123,148,69555
124,95,36970
125,139,52717
126,14,1652
127,0,0
128,0,0
129,3,262
130,0,0
131,0,0
132,0,0
133,3,262
134,0,0
135,0,0
136,0,0
137,0,0
138,0,0
139,3,262
140,0,0
141,0,0
142,0,0
143,3,262
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,3,262
150,4,478
151,39,9604
152,96,26920
153,129,35696
154,297,140840
155,466,238047
156,201,133175
157,14,7417
158,0,0
159,3,262
160,0,0
161,0,0
162,0,0
163,3,262
164,0,0
165,0,0
166,0,0
167,0,0
168,0,0
169,3,262
170,0,0
171,0,0
172,0,0
173,3,262
174,0,0
175,0,0
176,0,0
177,0,0
178,0,0
179,3,262
180,27,12214
181,363,190471
182,639,396113
183,496,328235
184,462,273940
185,267,136178
186,254,142465
187,359,222017
188,192,114743
189,3,262
190,0,0
191,0,0
192,0,0
193,0,0
194,3,262
195,0,0
196,0,0
197,0,0
198,0,0
199,3,262
200,0,0
201,0,0
202,0,0
203,0,0
204,3,262
205,0,0
206,0,0
207,0,0
208,0,0
209,3,262
210,11,6592
211,303,176101
212,192,86205
213,21,9544
214,19,11216
215,11,9586
216,0,0
217,0,0
218,0,0
219,3,262
220,0,0
221,0,0
222,0,0
223,0,0
224,3,262
225,0,0
226,0,0
227,0,0
228,0,0
229,3,262
230,0,0
231,0,0
232,0,0
233,0,0
234,3,262
235,0,0
236,0,0
237,0,0
238,0,0
239,3,262
240,5,634
