
,TCP,
interval,frames,Bytes
1,211,161377
2,859,783545
3,802,717752
4,338,230766
5,351,255551
6,685,561054
7,244,178787
8,383,318508
9,385,299996
10,429,342140
11,581,541346
12,524,444408
13,360,312264
14,402,341070
15,355,308117
16,355,318365
17,443,411545
18,338,305756
19,368,348069
20,258,223224
21,403,354876
22,424,383850
23,363,338279
24,426,407392
25,319,281488
26,366,326363
27,424,403532
28,371,351523
29,474,455073
30,476,462533
31,464,455017
32,416,389383
33,301,273856
34,323,286968
35,406,352140
36,247,224170
37,102,87047
38,71,39289
39,161,149429
40,576,561953
41,543,486070
42,422,402645
43,424,410682
44,229,210323
45,196,176466
46,885,784820
47,433,374208
48,498,456000
49,671,635719
50,414,387284
51,521,535798
52,618,999593
53,871,850418
54,573,559561
55,446,594296
56,648,602422
57,731,681273
58,599,545225
59,468,462718
60,582,561183
61,651,566069
62,630,545032
63,598,514067
64,446,355420
65,445,408767
66,468,469299
67,465,608774
68,503,521896
69,563,565993
70,496,523316
71,475,466378
72,450,477624
73,460,643101
74,324,377435
75,442,608069
76,385,511666
77,371,434899
78,331,362865
79,447,473769
80,481,502847
81,270,250246
82,527,563314
83,487,473885
84,381,419867
85,367,581279
86,374,630940
87,529,476269
88,552,589307
89,704,655433
90,461,423759
91,893,938768
92,568,833058
93,334,344102
94,710,950255
95,275,369870
96,478,640294
97,299,380198
98,277,251232
99,373,352214
100,324,311504
101,393,374169
102,403,591563
103,432,682308
104,588,837361
105,462,757555
106,64,56993
107,0,0
108,0,0
109,2,132
110,0,0
111,0,0
112,0,0
113,10,1363
114,0,0
115,3,262
116,2,102
117,0,0
118,0,0
119,0,0
120,219,168673
121,581,578529
122,508,495112
123,738,705233
124,1002,941149
125,816,751605
126,428,379632
127,351,322586
128,364,315530
129,344,322070
130,459,420599
131,365,336388
132,368,348554
133,681,726425
134,566,553861
135,548,501165
136,837,854854
137,487,452184
138,547,493812
139,461,435572
140,219,197560
141,239,201695
142,0,0
143,0,0
144,6,396
145,3,262
146,0,0
147,3,198
148,0,0
149,15,990
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,3,262
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
163,0,0
164,0,0
165,6,460
166,0,0
167,0,0
168,0,0
169,0,0
170,0,0
171,2,132
172,0,0
173,1,60
174,4,258
175,4,322
176,3,162
177,1,60
178,1,60
179,1,60
180,318,278919
181,955,897375
182,552,487017
183,604,529540
184,531,464395
185,615,508634
186,625,499108
187,415,350994
188,524,434675
189,532,526425
190,475,474798
191,382,363884
192,348,317790
193,390,367972
194,374,335003
195,564,568803
196,440,656066
197,228,206616
