
,TCP,
interval,frames,Bytes
1,14,2506
2,31,5549
3,30,5367
4,29,5155
5,34,6018
6,44,7718
7,52,9014
8,50,8617
9,58,9968
10,58,9918
11,55,9405
12,60,10260
13,60,10260
14,60,10260
15,58,9918
16,58,9918
17,58,9973
18,57,9804
19,48,8256
20,37,6364
21,35,6020
22,32,5504
23,30,5160
24,19,3268
25,17,2924
26,29,4988
27,29,4988
28,30,5160
29,29,4988
30,29,4988
31,30,5160
32,32,5504
33,36,6192
34,45,7769
35,53,9169
36,59,10207
37,58,10034
38,59,10207
39,59,10207
40,60,10380
41,56,9688
42,52,8996
43,45,7785
44,38,6574
45,34,5882
46,26,4498
47,30,5190
48,29,5017
49,30,5190
50,30,5190
51,30,5190
52,30,5190
53,29,5017
54,30,5190
55,9,1557
56,28,4844
57,30,5190
58,26,4498
59,30,5190
60,30,5190
61,29,5017
62,30,5190
63,30,5163
64,28,4816
65,31,5332
66,34,5848
67,30,5160
68,30,5160
69,30,5160
70,30,5160
71,32,5504
72,38,6536
73,34,5848
74,34,5848
75,34,5848
76,30,5160
77,31,5332
78,30,5160
79,3,516
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,17,2954
92,26,4524
93,30,5220
94,29,5088
95,47,8272
96,56,9856
97,57,10032
98,54,9504
99,60,10560
100,49,8624
101,49,8624
102,57,10032
103,40,7040
104,57,10032
105,52,9152
106,47,8272
107,53,9328
108,52,9152
109,53,9328
110,53,9328
111,49,8624
112,7,1232
113,0,0
114,0,0
115,0,0
116,1,176
117,0,0
118,0,0
119,0,0
120,2,352
121,31,5456
122,32,5632
123,30,5257
124,28,4872
125,30,5220
126,49,8526
127,54,9376
128,41,7093
129,42,7266
130,53,9169
131,50,8650
132,57,9861
133,39,6747
134,41,7093
135,33,5709
136,37,6401
137,30,5190
138,31,5363
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,23,3968
152,27,4644
153,29,4988
154,29,4988
155,37,6364
156,51,8772
157,57,9804
158,59,10148
159,57,9804
160,57,9804
161,54,9288
162,37,6364
163,0,0
164,0,0
165,0,0
166,0,0
167,0,0
168,0,0
169,0,0
170,0,0
171,0,0
172,0,0
173,0,0
174,0,0
175,0,0
176,0,0
177,0,0
178,0,0
179,0,0
180,3,516
181,26,4472
182,27,4664
183,28,4844
184,36,6228
185,47,8119
186,60,10320
187,60,10320
188,59,10148
189,60,10320
190,58,9976
191,56,9632
192,44,7568
193,53,9116
194,53,9116
195,55,9460
196,58,9976
197,56,9632
198,56,9632
199,51,8772
200,11,1892
201,0,0
202,0,0
203,0,0
204,0,0
205,0,0
206,0,0
207,0,0
208,0,0
209,0,0
210,0,0
211,25,4300
212,31,5332
213,33,5676
214,37,6364
215,38,6559
216,47,8131
217,41,7093
218,40,6920
219,54,9342
220,52,8996
221,43,7439
222,36,6228
223,36,6228
224,32,5536
225,28,4844
226,31,5363
227,30,5190
228,29,5017
229,28,4844
230,29,5017
231,28,4844
232,30,5190
233,30,5190
234,30,5190
235,29,5017
236,8,1384
237,0,0
238,1,173
