
,TCP,
interval,frames,Bytes
1,465,404585
2,417,393720
3,193,128101
4,279,180682
5,379,283297
6,755,647831
7,550,439119
8,355,264907
9,341,277658
10,488,437952
11,814,755458
12,580,490254
13,512,442686
14,701,632466
15,341,290154
16,336,309045
17,394,372602
18,349,318858
19,425,402081
20,368,353159
21,446,422891
22,441,429240
23,411,396325
24,463,452292
25,440,424162
26,317,300107
27,334,304082
28,284,253223
29,52,30894
30,481,415891
31,599,502597
32,534,468323
33,647,562559
34,713,644417
35,736,716742
36,605,568347
37,604,599497
38,373,410553
39,417,468710
40,377,416645
41,400,406585
42,859,1300911
43,677,987088
44,503,552383
45,481,653886
46,481,525815
47,338,300937
48,394,341157
49,241,188981
50,390,336179
51,300,283911
52,297,274527
53,391,354856
54,258,237857
55,464,631150
56,317,271068
57,401,386622
58,345,321973
59,406,364756
60,269,282379
61,484,509447
62,331,303618
63,654,582753
64,822,787392
65,936,844781
66,330,307212
67,466,446722
68,603,564546
69,803,848420
70,336,261074
71,390,358312
72,405,374536
73,493,481738
74,274,263219
75,297,256915
76,475,451938
77,403,376693
78,721,768662
79,504,491200
80,603,584670
81,841,864242
82,665,620954
83,571,532468
84,774,753001
85,853,816872
86,581,531122
87,715,719340
88,674,676600
89,657,640121
90,881,895142
91,724,598706
92,591,462397
93,496,419533
94,540,489634
95,489,430912
96,815,709070
97,594,557587
98,503,433314
99,281,244926
100,245,226352
101,365,344485
102,329,348411
103,457,637570
104,443,469175
105,354,343075
106,309,301788
107,221,204281
108,235,212466
109,250,234178
110,343,320041
111,301,281374
112,406,468381
113,667,873828
114,835,795631
115,544,515562
116,688,647289
117,537,509069
118,708,694114
119,857,813260
120,355,326464
121,681,540706
122,585,462443
123,356,288464
124,448,465365
125,676,789668
126,589,642302
127,521,494391
128,634,667351
129,631,616916
130,369,384595
131,287,246122
132,427,411291
133,380,382059
134,321,319323
135,523,614225
136,374,383522
137,388,386966
138,231,216014
139,529,514867
140,310,410174
141,534,626602
142,452,638176
143,603,787274
144,387,640038
145,746,933320
146,584,683359
147,711,795327
148,420,387778
149,74,65251
150,0,0
151,408,345356
152,461,406097
153,394,344314
154,498,483442
155,915,826426
156,530,511953
157,695,691379
158,573,530236
159,680,626195
160,476,442731
161,704,762643
162,635,618267
163,1095,1153847
164,393,375846
165,74,89092
166,157,190765
167,445,553730
168,320,385169
169,461,539340
170,809,955306
171,14,7253
172,405,474529
173,123,123215
174,146,170494
175,108,132832
176,1,60
177,3,192
178,1,60
179,3,192
180,12,4659
181,845,692560
182,722,633990
183,322,283282
184,454,390656
185,529,465762
186,628,637464
187,278,231650
188,356,355195
189,254,257876
190,328,296610
191,387,353922
192,280,258984
193,635,594395
194,361,318995
195,438,420330
196,372,317072
197,288,282083
198,169,145185
199,223,194069
200,470,437532
201,484,448078
202,562,532629
203,848,814970
204,674,636918
205,556,522950
206,517,477151
207,477,427696
208,390,341170
209,34,14611
210,0,0
211,425,372590
212,679,597318
213,621,576071
214,528,515714
215,655,772502
216,1050,1540066
217,718,955184
218,457,680627
219,362,461161
220,417,582158
221,539,972743
222,301,366985
223,346,567089
224,422,543569
225,256,243602
226,367,358414
227,352,465992
228,365,337040
229,345,619612
230,176,178291
231,363,459096
232,117,142579
233,159,160456
234,274,292603
235,321,271217
236,353,342139
237,287,275132
238,271,244605
239,277,258412
240,369,343586
