
,TCP,
interval,frames,Bytes
1,282,273434
2,83,61369
3,161,108924
4,281,187281
5,402,291151
6,606,528928
7,541,417670
8,439,356112
9,403,347290
10,345,296616
11,158,117877
12,225,203762
13,252,220791
14,204,172720
15,278,244681
16,337,305865
17,300,268969
18,363,314397
19,82,57888
20,0,0
21,0,0
22,2,102
23,0,0
24,0,0
25,0,0
26,5,1662
27,0,0
28,3,262
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,3,262
39,0,0
40,4,264
41,6,396
42,15,1693
43,2,132
44,0,0
45,2,102
46,0,0
47,2,132
48,3,262
49,0,0
50,0,0
51,2,132
52,2,102
53,2,132
54,0,0
55,0,0
56,5,1662
57,0,0
58,3,262
59,0,0
60,87,60545
61,539,458722
62,540,475882
63,519,447632
64,504,448169
65,611,534967
66,510,432031
67,458,400783
68,547,478549
69,354,316745
70,410,351169
71,212,172482
72,168,116942
73,171,134892
74,86,66260
75,138,112652
76,112,89001
77,188,165250
78,195,158339
79,141,92163
80,99,70473
81,186,163400
82,178,140719
83,193,164243
84,251,213965
85,190,156639
86,316,277832
87,352,316243
88,272,228288
89,224,200218
90,267,247179
91,248,233205
92,235,207429
93,317,292679
94,268,238780
95,245,175957
96,88,65601
97,53,52164
98,5,394
99,0,0
100,0,0
101,8,1231
102,4,264
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,3,262
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,5,1663
118,3,262
119,0,0
120,148,117165
121,321,248170
122,369,284553
123,506,432482
124,668,587956
125,487,395557
126,340,294706
127,300,274165
128,275,249949
129,274,241867
130,313,279633
131,360,326969
132,58,43238
133,9,564
134,0,0
135,2,132
136,0,0
137,2,132
138,3,262
139,0,0
140,0,0
141,2,132
142,0,0
143,2,132
144,0,0
145,0,0
146,2,102
147,0,0
148,3,262
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,6,396
157,9,594
158,3,262
159,0,0
160,0,0
161,3,198
162,3,192
163,1,60
164,1,60
165,1,60
166,1,60
167,1,60
168,4,322
169,1,60
170,1,60
171,1,60
172,1,60
