
,TCP,
interval,frames,Bytes
1,224,192418
2,71,48517
3,70,48819
4,194,129741
5,377,227389
6,295,175195
7,274,192817
8,414,362016
9,500,445779
10,567,449891
11,385,303597
12,184,132536
13,215,171871
14,267,229509
15,217,170989
16,327,286237
17,395,353551
18,398,360115
19,109,91902
20,4,2540
21,0,0
22,0,0
23,0,0
24,0,0
25,7,526
26,0,0
27,0,0
28,5,1662
29,0,0
30,19,10319
31,414,340640
32,499,417945
33,431,361999
34,484,402534
35,537,438904
36,494,431160
37,508,439171
38,602,510298
39,493,459052
40,474,429981
41,249,178714
42,234,201172
43,117,81589
44,131,93841
45,118,77108
46,123,90858
47,205,174497
48,183,158249
49,97,73949
50,105,75818
51,168,135595
52,158,120738
53,192,154351
54,182,146954
55,224,178793
56,223,194331
57,279,243300
58,257,216436
59,237,205965
60,193,167190
61,265,210174
62,425,336233
63,577,493215
64,481,383038
65,711,573497
66,247,197358
67,274,237138
68,324,295459
69,301,274134
70,493,447469
71,318,288051
72,3,198
73,0,0
74,0,0
75,3,262
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,3,262
86,4,264
87,0,0
88,4,264
89,4,264
90,6,396
91,231,177912
92,497,419884
93,652,540142
94,719,609027
95,582,429861
96,585,495075
97,441,409870
98,346,315651
99,432,407168
100,295,258359
101,260,224125
102,556,507835
103,457,415370
104,53,39832
105,33,11366
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,10,1363
114,0,0
115,3,262
116,0,0
117,0,0
118,2,1164
119,6,697
120,8,2807
121,452,400355
122,559,492017
123,795,611981
124,607,502235
125,479,394400
126,217,173713
127,297,265181
128,179,147352
129,137,109780
130,200,180690
131,199,165853
132,198,165901
133,379,334529
134,377,343287
135,412,374236
136,352,305533
137,214,162389
138,7,3949
139,0,0
140,0,0
141,2,132
142,2,132
143,0,0
144,0,0
145,3,262
146,0,0
147,2,102
148,0,0
149,0,0
150,0,0
151,47,30050
152,96,76676
153,227,155337
154,94,73729
155,155,118066
156,147,120173
157,75,77864
158,83,91332
159,3,198
160,0,0
161,0,0
162,0,0
163,0,0
164,2,132
165,9,658
166,0,0
167,0,0
168,0,0
169,0,0
170,0,0
171,0,0
172,0,0
173,4,258
174,1,60
175,4,322
176,5,324
177,1,60
178,5,324
179,3,192
180,9,588
181,85,56423
182,403,304793
183,547,471184
184,195,164512
185,342,335764
186,366,354224
187,327,296004
188,1012,930632
189,532,523124
190,569,632886
191,401,451695
192,418,431548
193,403,432956
194,543,624029
195,510,472529
196,77,73295
197,33,35488
198,8,4002
199,0,0
200,0,0
201,0,0
202,0,0
203,0,0
204,0,0
205,3,262
206,0,0
207,0,0
208,0,0
209,2,132
210,28,42999
211,678,548994
212,875,733652
213,971,864765
214,946,825843
215,481,332969
216,213,184262
217,392,369693
218,423,394605
219,409,390292
220,285,262427
221,307,274593
222,381,325930
223,319,255430
224,24,20307
225,11,790
226,2,132
227,2,132
228,0,0
229,2,102
230,0,0
231,0,0
232,3,198
233,2,126
234,1,60
235,4,322
236,7,456
237,1,60
238,5,324
239,7,456
240,9,1921
