
,TCP,
interval,frames,Bytes
1,84,10224
2,153,29240
3,145,32135
4,166,35318
5,230,53511
6,198,64473
7,151,53314
8,148,52529
9,124,25198
10,191,43021
11,183,62875
12,129,31394
13,240,65136
14,174,37210
15,159,29744
16,163,50572
17,132,46646
18,178,42210
19,176,37310
20,186,43284
21,184,58442
22,204,45646
23,166,40994
24,168,36240
25,153,39402
26,172,36980
27,180,38220
28,104,18144
29,130,31646
30,132,31561
31,176,57298
32,194,44406
33,192,54370
34,208,71246
35,215,81556
36,178,72545
37,228,54104
38,185,43571
39,158,39924
40,209,61396
41,198,55090
42,198,54964
43,154,29358
44,96,17114
45,115,29332
46,120,30234
47,156,29934
48,154,39816
49,86,21014
50,73,19270
51,118,19978
52,138,32440
53,123,30725
54,208,56862
55,158,30339
56,146,48973
57,139,27987
58,118,20336
59,105,33198
60,75,14478
61,197,50153
62,182,52572
63,208,55904
64,197,54900
65,234,44562
66,157,35066
67,175,42334
68,185,68666
69,128,46636
70,130,26577
71,153,39729
72,112,29172
73,157,45332
74,112,19550
75,114,19864
76,80,10396
77,112,24520
78,152,29916
79,67,23800
80,87,16206
81,97,22746
82,122,25832
83,116,35364
84,130,37200
85,93,22014
86,56,22444
87,155,35294
88,114,44940
89,102,28176
90,139,53103
91,174,47120
92,180,42385
93,195,58982
94,183,52640
95,261,92558
96,188,58752
97,163,35625
98,148,33866
99,219,57850
100,119,34980
101,106,18480
102,126,45968
103,110,28964
104,100,27716
105,113,39418
106,121,55596
107,99,22719
108,154,44936
109,116,24822
110,119,20148
111,79,15078
112,102,32842
113,137,42863
114,155,35112
115,67,18602
116,70,9018
117,56,22228
118,46,5856
119,52,21700
120,83,25670
121,198,40460
122,197,49707
123,178,41853
124,161,34919
125,204,40738
126,216,57296
127,186,48294
128,193,59384
129,223,63252
130,208,41372
131,194,54723
132,191,39398
133,137,32770
134,135,32544
135,130,26748
136,205,51544
137,159,35590
138,125,21420
139,109,24408
140,119,35384
141,119,25136
142,146,43858
143,120,25922
144,96,32496
145,98,32600
146,46,20992
147,54,17070
148,103,58458
149,118,50502
150,147,44061
151,193,29252
152,209,71288
153,188,43707
154,155,29655
155,216,42142
156,206,40820
157,178,37464
158,208,56432
159,228,54212
160,174,47496
161,170,41904
162,161,40545
163,165,41236
164,124,31158
165,107,18722
166,139,38066
167,104,38426
168,46,11058
169,60,27984
170,54,22134
171,51,6572
172,55,21836
173,49,6138
174,74,19292
175,54,21836
176,75,24596
177,48,6194
178,36,4684
179,79,25170
180,95,22097
181,215,51820
182,179,47091
183,171,36122
184,179,42357
185,183,38124
186,180,63193
187,201,55318
188,217,52122
189,190,33800
190,212,61754
191,179,27418
192,136,27092
193,165,45886
194,216,52768
195,102,22922
196,114,34652
197,124,35976
198,116,19504
199,154,39640
200,107,23434
201,136,32322
202,152,74588
203,177,62783
204,157,50489
205,99,32810
206,92,31958
207,52,16788
208,76,29922
209,72,24422
210,122,40784
211,231,74307
212,181,47964
213,162,40522
214,153,44151
215,174,56836
216,155,54397
217,166,55702
218,142,43062
219,103,17915
220,125,25594
221,136,26792
222,106,28158
223,103,17926
224,107,18510
225,87,15768
226,86,10894
227,92,21726
228,96,22304
229,98,17490
230,98,22694
231,106,43628
232,94,16742
233,84,25914
234,89,21276
235,115,19688
236,99,27906
237,70,14056
238,46,5898
239,97,27696
240,37,9654
