
,TCP,
interval,frames,Bytes
1,117,14298
2,85,15825
3,173,36021
4,245,60259
5,270,67222
6,193,38634
7,257,110084
8,181,61316
9,241,83533
10,239,62476
11,217,45472
12,202,39126
13,163,54686
14,199,78918
15,204,64144
16,214,70380
17,228,87100
18,208,64690
19,206,59270
20,227,81951
21,151,43017
22,19,7357
23,0,0
24,3,262
25,0,0
26,3,262
27,0,0
28,0,0
29,6,524
30,0,0
31,0,0
32,0,0
33,0,0
34,3,262
35,0,0
36,3,262
37,0,0
38,0,0
39,6,524
40,0,0
41,0,0
42,0,0
43,0,0
44,3,262
45,0,0
46,3,262
47,0,0
48,0,0
49,6,524
50,7,1165
51,0,0
52,3,198
53,3,198
54,3,262
55,0,0
56,3,262
57,0,0
58,0,0
59,6,524
60,18,2164
61,254,70022
62,241,63798
63,243,48790
64,258,60500
65,219,51076
66,197,73070
67,189,51700
68,183,61258
69,226,76126
70,185,57170
71,130,35330
72,0,0
73,0,0
74,3,262
75,0,0
76,3,262
77,0,0
78,0,0
79,6,524
80,0,0
81,0,0
82,0,0
83,0,0
84,3,262
85,0,0
86,3,262
87,0,0
88,0,0
89,6,524
90,0,0
91,0,0
92,0,0
93,0,0
94,3,262
95,0,0
96,3,262
97,0,0
98,0,0
99,6,524
100,0,0
101,0,0
102,0,0
103,0,0
104,3,262
105,0,0
106,3,262
107,0,0
108,0,0
109,6,524
110,10,1363
111,0,0
112,0,0
113,0,0
114,3,262
115,0,0
116,3,262
117,0,0
118,0,0
119,6,524
120,0,0
121,133,35774
122,250,54716
123,258,70702
124,238,47812
125,264,81502
126,235,52492
127,241,53360
128,265,81391
129,220,30680
130,245,38526
131,231,42276
132,84,9872
133,0,0
134,3,262
135,0,0
136,3,262
137,0,0
138,0,0
139,6,524
140,0,0
141,0,0
142,0,0
143,0,0
144,3,262
145,0,0
146,3,262
147,0,0
148,0,0
149,6,524
150,0,0
151,0,0
152,0,0
153,0,0
154,3,262
155,0,0
156,3,262
157,0,0
158,0,0
159,6,524
160,0,0
161,0,0
162,0,0
163,0,0
164,3,262
165,0,0
166,3,262
167,0,0
168,0,0
169,6,524
170,0,0
171,3,198
172,0,0
173,0,0
174,3,262
175,0,0
176,3,262
177,0,0
178,0,0
179,6,524
180,4,484
181,158,29016
182,225,72368
183,227,62270
184,251,54975
185,191,43014
186,52,16248
187,10,880
188,0,0
189,6,524
190,0,0
191,0,0
192,0,0
193,0,0
194,3,262
195,0,0
196,3,262
197,0,0
198,0,0
199,6,524
200,0,0
201,0,0
202,0,0
203,0,0
204,3,262
205,0,0
206,3,262
207,0,0
208,0,0
209,6,524
210,0,0
211,0,0
212,0,0
213,0,0
214,3,262
215,0,0
216,3,262
217,0,0
218,0,0
219,6,524
220,0,0
221,0,0
222,0,0
223,0,0
224,3,262
225,0,0
226,3,262
227,0,0
228,0,0
229,6,524
230,0,0
231,0,0
232,0,0
233,0,0
234,3,262
235,0,0
236,3,262
237,0,0
238,0,0
239,6,524
240,16,6922
241,193,42571
242,241,63570
243,242,83959
244,196,58328
245,197,63132
246,23,2644
247,0,0
248,0,0
249,6,524
250,0,0
251,0,0
252,0,0
253,0,0
254,3,262
255,0,0
256,3,262
257,0,0
258,0,0
259,6,524
260,0,0
261,0,0
262,0,0
263,0,0
264,3,262
265,0,0
266,3,262
267,0,0
268,0,0
269,6,524
270,0,0
271,0,0
272,0,0
273,0,0
274,3,262
275,0,0
276,3,262
277,0,0
278,0,0
279,6,524
280,0,0
281,0,0
282,0,0
283,0,0
284,3,262
285,0,0
286,3,262
287,0,0
288,0,0
289,6,524
290,0,0
291,0,0
292,0,0
293,0,0
294,3,262
295,0,0
296,3,262
297,0,0
298,0,0
299,6,524
300,6,710
301,70,18144
302,109,32980
303,199,63542
304,249,68912
305,267,61840
306,258,60278
307,266,61077
308,186,51932
309,86,25010
310,0,0
311,0,0
312,0,0
313,0,0
314,3,262
315,0,0
316,3,262
317,0,0
318,0,0
319,6,524
320,0,0
321,0,0
322,0,0
323,0,0
324,3,262
325,0,0
326,3,262
327,0,0
328,0,0
329,6,524
330,0,0
331,0,0
332,0,0
333,0,0
334,3,262
335,0,0
336,3,262
337,0,0
338,0,0
339,6,524
340,0,0
341,0,0
342,0,0
343,0,0
344,3,262
345,0,0
346,3,262
347,0,0
348,0,0
