
,TCP,
interval,frames,Bytes
1,415,384789
2,636,538394
3,1014,860964
4,922,842347
5,457,366229
6,342,224417
7,146,98896
8,35,24014
9,83,60346
10,219,186557
11,148,140123
12,101,73116
13,124,99091
14,327,292239
15,333,300527
16,340,292456
17,234,212528
18,345,320434
19,436,410329
20,400,379560
21,366,351660
22,358,337641
23,365,335118
24,339,323208
25,553,521086
26,434,393979
27,474,437008
28,301,260901
29,287,271369
30,338,312590
31,295,286104
32,254,235270
33,334,316509
34,258,239528
35,85,67349
36,49,32014
37,118,98705
38,217,189660
39,359,336515
40,476,437694
41,430,403345
42,455,419872
43,338,318442
44,429,400351
45,466,455223
46,411,403893
47,399,369741
48,469,440866
49,371,335691
50,437,370004
51,295,272501
52,234,224736
53,331,309262
54,464,447999
55,324,298639
56,429,399073
57,270,230004
58,457,414713
59,617,601580
60,500,478001
61,312,296351
62,204,186771
63,398,387844
64,264,242120
65,194,180534
66,270,252799
67,331,306681
68,272,247462
69,260,242911
70,442,401876
71,357,320760
72,461,439512
73,376,354214
74,495,471688
75,420,404443
76,396,363507
77,542,525883
78,331,315944
79,523,491000
80,578,543928
81,567,529156
82,446,413254
83,393,376163
84,370,343674
85,449,412991
86,282,269187
87,305,248208
88,105,100302
89,0,0
90,61,51180
91,77,59920
92,263,247167
93,225,200433
94,192,172750
95,62,45314
96,76,55008
97,386,367546
98,292,270406
99,485,427138
100,533,504853
101,486,468207
102,462,438736
103,333,322214
104,399,386737
105,470,457412
106,471,448441
107,396,371694
108,429,416119
109,232,215407
110,457,431089
111,672,630547
112,582,542345
113,569,528969
114,419,393855
115,605,562247
116,399,368157
117,437,417248
118,9,7383
119,0,0
120,4,3414
121,242,217559
122,37,24582
123,232,212731
124,365,351101
125,163,137891
126,99,78471
127,259,231991
128,244,219086
129,253,235719
130,315,274163
131,329,295589
132,407,364847
133,324,290822
134,400,372062
135,434,411048
136,442,414285
137,491,468963
138,522,510272
139,391,375277
140,501,486629
141,439,412781
142,399,380440
143,447,420104
144,513,501608
145,15,13775
146,7,402
147,5,300
148,5,300
149,0,0
150,65,51245
151,58,35584
152,132,114433
153,312,300240
154,233,221888
155,55,40589
156,212,190839
157,316,293650
158,419,397882
159,523,479611
160,475,451086
161,417,387842
162,572,547270
163,330,313220
164,546,520041
165,428,403255
166,555,523820
167,115,106812
168,5,300
169,5,300
170,5,300
171,0,0
172,0,0
173,1,60
174,4,258
175,2,126
176,11,720
177,8,522
178,4,258
179,7,402
180,172,139325
181,243,217189
182,265,244832
183,191,171171
184,329,313284
185,335,322010
186,306,287940
187,81,60903
188,267,242002
189,377,362053
190,530,493542
191,475,436137
192,476,450263
193,401,387900
194,270,233653
195,505,484429
196,422,402151
197,428,415101
198,439,428532
199,386,369364
200,509,497967
201,135,115537
202,5,300
203,5,300
204,0,0
205,0,0
206,0,0
207,0,0
208,2,132
209,0,0
210,23,19637
211,104,86011
212,176,152993
213,254,229502
214,263,250929
215,278,265127
216,252,241045
217,207,193524
218,334,324650
219,422,398835
220,420,404716
221,235,219499
222,414,394973
223,420,395799
224,434,412798
225,460,442467
226,383,373553
227,372,357244
228,357,328779
229,445,434445
230,329,304505
231,474,445059
232,243,214697
233,464,435926
234,426,396381
235,359,327394
236,340,282284
237,525,473564
238,278,245099
239,147,113942
240,159,152194
