
,TCP,
interval,frames,Bytes
1,33,5893
2,32,5728
3,31,5520
4,31,5504
5,43,7603
6,56,9875
7,57,9967
8,57,9918
9,59,10266
10,60,10440
11,60,10441
12,58,10092
13,59,10266
14,60,10466
15,56,9800
16,58,10150
17,59,10325
18,60,10500
19,4,700
20,0,0
21,0,0
22,0,0
23,1,175
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,14,2450
31,34,5950
32,39,6838
33,39,6864
34,37,6512
35,38,6688
36,40,7040
37,48,8448
38,54,9549
39,47,8319
40,46,8142
41,43,7611
42,45,7965
43,46,8142
44,41,7257
45,36,6372
46,31,5487
47,30,5310
48,30,5310
49,30,5310
50,30,5310
51,30,5310
52,30,5310
53,12,2124
54,25,4425
55,30,5310
56,30,5310
57,30,5310
58,30,5310
59,30,5310
60,30,5294
61,29,5104
62,32,5632
63,44,7775
64,50,8780
65,54,9450
66,57,9975
67,58,10150
68,59,10325
69,60,10500
70,60,10500
71,61,10675
72,59,10325
73,1,175
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,10,1760
91,42,7392
92,42,7392
93,52,9152
94,51,8976
95,52,9152
96,59,10384
97,58,10208
98,58,10184
99,58,10150
100,59,10325
101,52,9100
102,44,7700
103,44,7700
104,45,7875
105,42,7350
106,39,6825
107,0,0
108,0,0
109,1,175
110,1,175
111,0,0
112,0,0
113,0,0
114,1,175
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,18,3168
121,32,5613
122,32,5600
123,43,7525
124,45,7875
125,54,9450
126,54,9450
127,56,9800
128,57,9938
129,58,10092
130,52,9048
131,37,6438
132,31,5394
133,31,5394
134,30,5220
135,33,5742
136,9,1566
137,0,0
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,12,2100
151,30,5250
152,30,5250
153,33,5775
154,37,6475
155,45,7875
156,47,8225
157,48,8396
158,45,7830
159,42,7308
160,46,8004
161,0,0
162,0,0
163,0,0
164,0,0
165,0,0
166,0,0
167,0,0
168,0,0
169,0,0
170,1,174
171,0,0
172,0,0
173,0,0
174,0,0
175,0,0
176,0,0
177,0,0
178,0,0
179,0,0
180,25,4375
181,32,5600
182,37,6475
183,42,7350
184,43,7525
185,40,6964
186,44,7656
187,46,8000
188,52,8996
189,41,7093
190,38,6574
191,39,6747
192,43,7439
193,36,6228
194,1,173
195,0,0
196,0,0
197,0,0
198,0,0
199,0,0
200,0,0
201,0,0
202,0,0
203,0,0
204,0,0
205,0,0
206,0,0
207,0,0
208,0,0
209,0,0
210,10,1742
211,31,5441
212,30,5280
213,30,5280
214,30,5297
215,30,5293
216,30,5280
217,30,5280
218,30,5280
219,30,5280
220,30,5280
221,30,5280
222,30,5280
223,30,5280
224,30,5280
225,30,5280
226,30,5280
227,30,5280
228,30,5280
229,30,5280
230,30,5280
231,30,5280
232,30,5280
233,30,5280
234,28,4928
235,9,1584
236,30,5280
237,30,5280
238,30,5280
239,30,5280
240,8,1408
