
,TCP,
interval,frames,Bytes
1,153,28568
2,147,37497
3,175,41821
4,235,58080
5,224,77813
6,172,50370
7,168,64460
8,191,52791
9,189,38380
10,192,78530
11,119,29946
12,217,87149
13,186,33654
14,190,34170
15,204,45794
16,208,61224
17,164,35598
18,178,47050
19,176,52000
20,168,51176
21,190,58878
22,162,40540
23,103,17870
24,112,39080
25,156,34758
26,110,23866
27,158,29820
28,205,40738
29,196,39714
30,221,48167
31,222,54020
32,124,21040
33,184,58030
34,145,43811
35,104,33490
36,119,40284
37,108,19078
38,104,18296
39,111,24336
40,112,14504
41,112,14598
42,98,22550
43,119,40044
44,150,24220
45,104,23372
46,80,20178
47,101,27892
48,129,31294
49,170,26919
50,183,53662
51,125,26010
52,157,40070
53,157,34944
54,114,24716
55,64,13296
56,151,44066
57,114,29596
58,76,9502
59,91,11602
60,128,36320
61,232,79199
62,185,52974
63,211,65943
64,233,63862
65,233,69032
66,209,46386
67,168,51255
68,204,55686
69,201,50115
70,151,29458
71,178,37682
72,166,35856
73,124,25396
74,177,57204
75,172,26856
76,183,43584
77,184,48370
78,147,33410
79,129,31296
80,134,32038
81,112,29290
82,129,26597
83,87,16070
84,133,31696
85,92,21832
86,102,38045
87,79,15048
88,130,41305
89,126,31012
90,165,51343
91,175,27606
92,169,32056
93,166,41420
94,98,12620
95,85,20576
96,139,37590
97,82,25326
98,126,30818
99,116,39515
100,134,51578
101,124,50862
102,93,26996
103,90,31296
104,50,6400
105,60,17686
106,69,28794
107,83,40428
108,70,13776
109,69,13887
110,146,48780
111,118,40162
112,117,50084
113,79,25136
114,92,26838
115,64,18340
116,89,26408
117,98,37470
118,81,25076
119,61,22816
120,134,37178
121,199,55056
122,157,40075
123,193,39002
124,214,52159
125,180,47985
126,158,55040
127,141,23080
128,111,18978
129,128,51046
130,114,24694
131,115,25050
132,128,21672
133,115,34968
134,88,21552
135,76,15028
136,97,27690
137,55,12120
138,82,10412
139,93,26680
140,130,46692
141,93,31908
142,78,25016
143,80,25164
144,72,19412
145,36,4692
146,97,42504
147,120,50410
148,98,22332
149,41,15102
150,26,8136
151,0,0
152,0,0
153,3,262
154,0,0
155,0,0
156,0,0
157,0,0
158,6,524
159,3,262
160,0,0
161,0,0
162,0,0
163,3,262
164,0,0
165,0,0
166,0,0
167,0,0
168,6,524
169,3,262
170,3,198
171,0,0
172,0,0
173,3,262
174,0,0
175,0,0
176,0,0
177,0,0
178,6,524
179,3,262
180,116,34554
181,211,51688
182,183,52850
183,179,47143
184,178,47146
185,240,69956
186,168,41472
187,157,50257
188,166,35712
189,164,45322
190,187,38372
191,108,23694
192,148,48852
193,111,43986
194,126,36092
195,107,33448
196,101,28047
197,130,21628
198,173,36551
199,164,41291
200,136,37474
201,114,34692
202,64,8214
203,83,20694
204,68,13712
205,47,15952
206,53,16732
207,89,16298
208,86,30902
209,135,46618
210,147,53590
211,93,41746
212,74,14446
213,96,31980
214,79,35014
215,92,36722
216,126,56220
217,105,43370
218,62,12592
219,63,12866
220,44,15538
221,2,254
222,0,0
223,3,262
224,0,0
225,0,0
226,0,0
227,0,0
228,6,524
229,3,262
230,0,0
231,0,0
232,0,0
233,3,262
234,0,0
235,0,0
236,0,0
237,0,0
238,6,524
239,33,4138
240,191,54256
241,140,42911
242,157,49643
243,143,37922
244,162,50570
245,197,55124
246,152,19300
247,173,31982
248,209,51270
249,221,38154
250,186,48896
251,162,50842
252,152,39728
253,154,35128
254,142,33418
255,148,34360
256,147,49506
257,108,18710
258,142,38100
259,173,47650
260,97,22628
261,94,22210
262,82,30634
263,97,37460
264,90,16670
265,143,33194
266,88,31012
267,74,19654
268,71,23808
269,81,25334
270,89,26574
271,105,33460
272,63,13158
273,39,4994
274,36,4724
275,27,8466
276,0,0
277,0,0
278,6,524
279,3,262
280,0,0
281,0,0
282,0,0
283,3,262
284,0,0
285,0,0
286,0,0
287,0,0
288,6,524
289,3,262
290,0,0
291,0,0
292,0,0
