
,TCP,
interval,frames,Bytes
1,13,2327
2,39,6981
3,35,6245
4,35,6201
5,42,7399
6,46,8010
7,59,10193
8,59,10148
9,58,9932
10,57,9747
11,60,10260
12,60,10260
13,60,10260
14,60,10260
15,60,10260
16,57,9763
17,58,9976
18,60,10320
19,60,10320
20,55,9460
21,45,7740
22,38,6536
23,35,6020
24,30,5160
25,30,5160
26,10,1720
27,23,3956
28,30,5160
29,29,4988
30,30,5160
31,32,5504
32,47,8084
33,55,9461
34,55,9515
35,57,9861
36,60,10380
37,59,10207
38,59,10207
39,60,10380
40,60,10380
41,59,10207
42,56,9688
43,53,9169
44,51,8823
45,39,6747
46,40,6920
47,40,6920
48,36,6228
49,33,5709
50,34,5882
51,37,6401
52,30,5190
53,31,5363
54,30,5190
55,30,5190
56,21,3633
57,16,2768
58,29,5017
59,30,5190
60,30,5190
61,30,5190
62,33,5709
63,34,5852
64,35,6020
65,31,5332
66,31,5332
67,31,5332
68,30,5160
69,30,5160
70,30,5160
71,32,5504
72,34,5848
73,36,6192
74,36,6192
75,37,6364
76,37,6364
77,35,6020
78,34,5848
79,38,6536
80,36,6192
81,37,6364
82,36,6192
83,32,5504
84,30,5160
85,33,5676
86,33,5676
87,31,5332
88,12,2064
89,0,0
90,17,2954
91,29,5046
92,29,5046
93,34,5954
94,50,8800
95,59,10384
96,58,10208
97,59,10384
98,60,10560
99,59,10384
100,56,9856
101,48,8448
102,56,9856
103,58,10208
104,51,8976
105,40,7040
106,59,10384
107,59,10384
108,50,8800
109,58,10208
110,58,10208
111,60,10560
112,58,10208
113,55,9680
114,55,9680
115,57,10032
116,59,10384
117,34,5984
118,3,528
119,0,0
120,9,1584
121,31,5456
122,33,5808
123,30,5248
124,31,5394
125,38,6612
126,55,9570
127,58,10058
128,56,9688
129,56,9688
130,55,9515
131,47,8131
132,44,7612
133,59,10207
134,58,10034
135,53,9169
136,48,8304
137,49,8477
138,53,9169
139,46,7958
140,47,8131
141,49,8477
142,45,7785
143,38,6574
144,39,6747
145,4,692
146,0,0
147,0,0
148,0,0
149,0,0
150,16,2767
151,28,4816
152,30,5160
153,30,5160
154,35,6020
155,57,9804
156,60,10320
157,60,10320
158,60,10320
159,60,10320
160,57,9804
161,54,9288
162,57,9804
163,59,10148
164,59,10148
165,58,9976
166,57,9804
167,32,5504
168,0,0
169,0,0
170,0,0
171,0,0
172,0,0
173,1,172
174,0,0
175,0,0
176,0,0
177,0,0
178,0,0
179,0,0
180,9,1548
181,24,4130
182,30,5190
183,29,5017
184,41,7093
185,52,8963
186,58,9976
187,60,10320
188,60,10320
189,60,10320
190,57,9804
191,58,9976
192,54,9288
193,48,8256
194,56,9632
195,52,8944
196,55,9460
197,55,9460
198,55,9460
199,54,9288
200,55,9460
201,49,8428
202,0,0
203,0,0
204,0,0
205,0,0
206,0,0
207,0,0
208,0,0
209,0,0
210,11,1892
211,29,4988
212,32,5504
213,37,6364
214,44,7570
215,48,8304
216,49,8477
217,55,9515
218,56,9688
219,59,10207
220,56,9688
221,54,9342
222,51,8823
223,48,8304
224,39,6747
225,36,6228
226,37,6401
227,31,5363
228,30,5190
229,30,5190
230,31,5363
231,29,5017
232,30,5190
233,30,5190
234,30,5190
235,28,4844
236,30,5190
237,30,5190
238,21,3633
239,15,2595
240,11,1903
