,
,CPU,Memory,
Time,%CPU,RAM used
0,102,138440
1,40,142684
2,105,143576
3,60,149016
4,91,159676
5,108,204940
6,114,205416
7,115,208028
8,115,211604
9,110,218228
10,80,225656
11,61,232524
12,82,239992
13,112,243684
14,108,248500
15,62,251728
16,77,254292
17,111,264684
18,114,278240
19,112,293376
20,117,314244
21,114,328576
22,116,350636
23,114,370400
24,100,378688
25,80,378688
26,20,378688
27,19,378688
28,20,378688
29,19,378688
30,20,378688
31,20,378688
32,18,378688
33,20,378688
34,19,378688
35,21,378688
36,19,378688
37,19,378688
38,20,378688
39,19,378688
40,20,378688
41,21,378704
42,21,378704
43,19,378704
44,19,378704
45,20,378704
46,20,378704
47,18,378704
48,20,378704
49,20,378704
50,19,378704
51,20,378704
52,19,378704
53,20,378704
54,40,378704
55,21,378704
56,19,378704
57,19,378704
58,20,378704
59,19,378704
60,54,378704
61,95,380664
62,109,383688
63,103,389676
64,109,392936
65,108,396784
66,105,401920
67,103,404684
68,105,406764
69,108,408224
70,74,409860
71,70,412812
72,113,418868
73,108,426320
74,108,430040
75,110,433100
76,107,436676
77,106,439812
78,109,442684
79,108,444696
80,112,448664
81,109,454868
82,108,462516
83,109,464812
84,110,469700
85,109,474532
86,113,477192
87,107,479524
88,107,482872
89,107,489344
90,111,496324
91,108,502232
92,110,508884
93,107,517988
94,110,527708
95,109,540704
96,107,550492
97,108,560540
98,108,573256
99,110,581916
100,112,596996
101,113,611436
102,113,626708
103,115,630676
104,115,635192
105,100,636776
106,101,636776
107,100,636776
108,101,636776
109,100,636776
110,99,636776
111,101,636776
112,100,636776
113,100,636784
114,100,636784
115,100,636784
116,100,636784
117,101,636784
118,99,636792
119,100,636792
120,103,636792
121,105,639980
122,106,643716
123,104,646152
124,108,648240
125,105,650580
126,108,655720
127,107,661964
128,108,667580
129,108,675452
130,111,688832
131,81,707052
132,73,716252
133,114,734172
134,112,756612
135,101,759476
136,44,759476
137,19,759476
138,20,759476
139,19,759476
140,20,759476
141,19,759476
142,19,759476
143,20,759476
144,19,759476
145,21,759476
146,19,759476
147,19,759476
148,20,759476
149,19,759476
150,20,759476
151,18,759476
152,20,759476
153,20,759476
154,20,759476
155,19,759476
156,20,759476
157,19,759476
158,19,759476
159,20,759476
160,19,759476
161,20,759476
162,19,759476
163,19,759476
164,20,759476
165,20,759476
166,18,759476
167,20,759476
168,20,759476
169,32,759476
170,29,759476
171,19,759476
172,20,759476
173,19,759476
174,20,759476
175,19,759476
176,20,759476
177,27,759468
178,19,759468
179,20,759468
180,61,759468
181,103,763584
182,108,768016
183,109,773996
184,105,779168
185,104,782460
186,107,787124
187,107,787920
188,107,791184
189,113,799964
190,110,809284
191,110,821732
192,114,832384
193,111,847708
194,117,864396
195,118,885328
196,112,909388
197,100,909388
198,96,909388
199,20,909388
200,20,909388
201,19,909388
202,19,909388
203,20,909388
204,20,909388
205,19,909388
206,20,909388
207,20,909388
208,19,909388
209,19,909388
210,19,909388
211,20,909388
212,20,909388
213,19,909388
214,19,909388
215,21,909388
216,19,909388
217,18,909388
218,20,909388
219,20,909388
220,20,909388
221,19,909388
222,19,909388
223,20,909388
224,19,909388
225,20,909388
226,19,909388
227,20,909388
228,19,909388
229,20,909388
230,19,909388
231,20,909388
232,19,909388
233,19,909388
234,20,909388
235,41,909388
236,20,909388
237,27,909388
238,19,909388
239,20,909388
240,71,910032
241,108,918028
242,106,922008
243,108,927908
244,105,932216
245,104,937512
246,105,941876
247,104,945556
248,108,950572
249,107,957784
250,110,961744
251,109,970156
252,45,973696
253,111,981792
254,111,989296
255,113,999964
256,112,1015896
257,116,1036132
258,122,1049624
259,106,1050448
260,102,1050448
261,100,1050448
262,100,1050448
263,100,1050448
264,100,1050448
265,101,1050448
266,100,1050448
267,100,1050448
268,100,1050448
269,101,1050448
270,100,1050448
271,61,1050448
272,19,1050448
273,20,1050448
274,20,1050448
275,19,1050448
276,19,1050448
277,20,1050448
278,19,1050448
279,19,1050448
280,20,1050448
281,19,1050448
282,20,1050448
283,19,1050448
284,20,1050448
285,20,1050448
286,19,1050448
287,20,1050448
288,20,1050448
289,18,1050448
290,82,1050448
291,101,1050448
292,100,1050448
293,100,1050448
294,100,1050448
295,100,1050448
296,100,1050448
297,101,1050448
298,100,1050448
299,99,1050448
300,102,1050456
301,108,1054140
302,108,1059160
303,101,1062048
304,104,1066340
305,106,1072316
306,106,1081024
307,107,1086976
308,111,1095636
309,108,1102268
310,101,1102268
311,100,1102268
312,101,1102268
313,99,1102268
314,45,1102268
315,20,1102268
316,19,1102268
317,19,1102268
318,20,1102268
319,20,1102268
320,19,1102268
321,19,1102268
322,20,1102268
323,19,1102268
324,19,1102268
325,20,1102268
326,20,1102268
327,19,1102268
328,20,1102268
329,18,1102268
330,21,1102268
331,19,1102268
332,20,1102268
333,18,1102268
334,20,1102268
335,19,1102268
336,20,1102268
337,20,1102268
338,19,1102268
339,19,1102268
340,20,1102268
341,19,1102268
342,19,1102268
343,20,1102268
344,19,1102268
345,20,1102268
346,19,1102268
347,20,1102268
348,19,1102268
349,20,1102268
350,19,1102268
351,20,1102268
352,19,1102268
353,19,1102268
354,20,1102268
355,20,1102268
356,19,1102268
357,27,1102260
358,20,1102260
359,19,1102260
360,96,1102340
361,107,1102540
362,103,1102636
363,101,1102692
364,103,1102776
365,105,1102936
366,102,1103096
367,108,1102236
368,106,1102268
369,107,1102556
370,109,1102564
371,110,1102808
372,112,1102972
373,112,1103048
374,111,1103416
375,115,1104088
376,117,1103580
377,117,1103768
378,118,1104852
379,119,1106152
380,114,1107120
381,117,1110500
382,124,1112536
383,100,1112536
384,99,1112536
385,100,1112536
386,101,1112536
387,114,1112536
388,107,1112536
389,100,1112536
390,100,1112536
391,100,1112536
392,101,1112564
393,100,1112564
394,94,1112564
395,21,1112564
396,19,1112564
397,19,1112564
398,20,1112564
399,19,1112564
400,19,1112564
401,20,1112564
402,19,1112564
403,20,1112564
404,19,1112564
405,19,1112564
406,20,1112564
407,20,1112564
408,19,1112564
409,20,1112564
410,19,1112564
411,20,1112564
412,19,1112564
413,19,1112564
414,20,1112564
415,20,1112564
416,18,1112564
417,20,1112564
418,19,1112564
419,20,1112564
420,81,1112572
421,102,1112832
422,106,1112856
423,131,1112392
424,154,1122460
425,134,1130008
426,103,1130108
427,109,1130476
428,110,1130936
429,108,1131248
430,109,1131448
431,109,1131732
432,106,1131996
433,111,1131260
434,101,1131260
435,99,1131260
436,101,1131260
437,100,1131260
438,100,1131260
439,100,1131260
440,100,1131260
441,100,1131260
442,100,1131260
443,101,1131260
444,99,1131260
445,102,1131260
446,99,1131260
447,101,1131260
448,99,1131260
