,
,CPU,Memory,
Time,%CPU,RAM used
0,54,151912
1,67,153360
2,94,157096
3,103,156316
4,104,156076
5,80,171844
6,111,208772
7,110,210112
8,122,216668
9,113,219804
10,115,228364
11,107,233176
12,106,236344
13,104,239268
14,106,242032
15,108,245964
16,108,250596
17,107,255040
18,112,265360
19,115,280828
20,117,300868
21,113,317364
22,121,339412
23,117,370052
24,100,377276
25,63,377276
26,20,377276
27,19,377276
28,20,377276
29,19,377276
30,23,377276
31,75,379284
32,105,383840
33,106,387092
34,106,390740
35,105,391564
36,104,394076
37,103,397688
38,104,401444
39,109,403472
40,112,405692
41,111,411376
42,107,415968
43,109,419448
44,107,421800
45,109,426556
46,111,435100
47,105,438764
48,107,437748
49,109,439324
50,107,441292
51,111,447088
52,108,452944
53,114,453864
54,111,458688
55,107,466568
56,110,469888
57,110,473536
58,105,475276
59,107,482252
60,110,490124
61,48,495768
62,102,500352
63,103,503808
64,107,505800
65,106,510876
66,105,514540
67,109,516464
68,105,520944
69,108,527820
70,113,539980
71,113,558384
72,113,575936
73,117,592204
74,106,618228
75,100,618228
76,21,618228
77,19,618228
78,20,618228
79,19,618228
80,19,618228
81,20,618228
82,19,618228
83,20,618228
84,19,618228
85,19,618228
86,20,618228
87,20,618228
88,19,618228
89,20,618228
90,58,618308
91,107,630212
92,106,633628
93,103,638168
94,108,642116
95,106,647308
96,110,652920
97,109,655984
98,107,661304
99,110,669992
100,106,676048
101,113,687252
102,113,696072
103,114,708532
104,115,720392
105,113,735856
106,116,759980
107,118,781048
108,100,784116
109,100,784116
110,43,784116
111,20,784116
112,19,784116
113,22,784120
114,23,784120
115,24,784124
116,20,784124
117,19,784124
118,20,784124
119,19,784124
120,61,784204
121,75,790488
122,85,796164
123,104,800668
124,104,803688
125,104,808376
126,103,814372
127,106,816932
128,107,825472
129,106,827448
130,109,835612
131,108,842856
132,112,846604
133,108,855092
134,112,864856
135,113,876996
136,115,893052
137,115,913280
138,115,934356
139,113,951900
140,101,954500
141,101,954500
142,99,954500
143,101,954500
144,100,954500
145,100,954500
146,101,954500
147,99,954500
148,101,954500
149,100,954500
150,101,954804
151,108,959604
152,109,968112
153,104,974388
154,107,982632
155,107,989764
156,105,1000308
157,107,1011916
158,111,1026568
159,106,1039872
160,99,1039872
161,101,1039872
162,80,1039872
163,19,1039872
164,20,1039872
165,20,1039872
166,19,1039872
167,19,1039872
168,20,1039872
169,19,1039872
170,28,1039872
171,19,1039872
172,20,1039872
173,22,1039864
174,19,1039864
175,23,1039860
176,19,1039860
177,20,1039860
178,18,1039860
179,20,1039860
180,60,1039928
181,112,1045888
182,111,1047300
183,106,1047732
184,108,1047604
185,106,1047748
186,106,1047860
187,105,1048288
188,109,1049504
189,107,1050588
190,107,1051344
191,106,1052476
192,110,1053948
193,112,1054044
194,115,1054948
195,115,1054140
196,115,1054724
197,117,1055312
198,117,1057268
199,117,1061068
200,116,1061632
201,116,1062652
202,118,1065136
203,116,1065988
204,101,1065988
205,99,1065988
206,100,1065988
207,101,1065988
208,100,1065988
209,100,1065988
210,103,1066208
211,114,1068232
212,106,1073856
213,116,1079140
214,130,1080264
215,120,1088352
216,104,1088480
217,107,1089336
218,111,1090704
219,108,1092276
220,108,1093156
221,111,1093156
222,108,1093488
223,108,1093628
224,108,1093784
225,107,1093920
226,107,1094072
227,107,1094264
228,110,1094612
229,111,1094332
230,113,1100076
231,118,1100308
232,113,1100568
233,101,1100568
234,99,1100568
235,100,1100560
236,101,1100560
237,100,1100560
238,100,1100560
239,101,1100560
